time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa
0.0,6387281.000012401,0.0,0.0,0.0,465.76787589444,0.0,0.0,0.0,-0.0,9144.0,0.0,0.0,9.78607215813912,0.0,0.0,0.0,0.17453292519943295,0.3490658503988659,0.5235987755982988,303.2301256063032,0.4590404150549219,30148.940285576737,228.79937393444447,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.1,6387280.951061521,46.5767874702672,0.0,-0.9786072207912961,465.767872325232,0.0,0.0,7.111349181337201e-06,0.975210787860528,9143.9512394676,3.711203253905445e-14,0.0,9.786072307781787,0.05249879069859227,0.03481799694765475,0.017882093914719507,0.16489538343871882,0.35642356839803796,0.5199422158677142,303.2303350273728,0.45904311353924415,30149.159161179174,228.79968996833335,-0.0,0.0,-0.0,-3.9328312021466826e-06,-3.40034681806482e-05,-1.2400862457343464e-05,0.00321607265249,0.21828328197657984
0.2,6387280.80426984,93.1535742269976,0.0,-1.957214471465184,465.767861620656,0.0,0.0,2.8445397387496322e-05,1.950421605496968,9143.80495783992,2.968962584201495e-13,0.0,9.786072756740268,0.10534357999670571,0.06937008345025619,0.03662546909115451,0.15499477912002763,0.3628849103667858,0.5162999327017725,303.2309632902768,0.45905120906591007,30149.81579579097,228.80063806944446,-0.0,0.0,-0.0,-7.393524915878011e-06,-6.924100648107126e-05,-2.462841934527118e-05,0.00643213207695,0.8731485529818243
0.3,6387280.55963736,139.7303595566544,0.0,-2.935821781892064,465.76784378071204,0.0,0.0,6.40021461892032e-05,2.9256324826852325,9143.561155147441,1.00202491545457e-12,0.0,9.786073505014564,0.15863362859256855,0.10352142228060096,0.056217655960236,0.14487612633465757,0.3684326209678332,0.5126952277644247,303.232010392272,0.4590647018539557,30150.910212634055,228.8022182377778,-0.0,0.0,-0.0,-1.0366575898684986e-05,-0.00010545242547385884,-3.6685782026116815e-05,0.00964816504564,1.9646420892836431
0.4,6387280.217103121,186.30714274539602,0.0,-3.91442918196672,465.76781880540005,0.0,0.0,0.00011378159848135681,3.9008434491890402,9143.219831329201,2.3751703133548827e-12,0.0,9.786074552604672,0.21246323127902444,0.1371350575994163,0.07665044960278852,0.13458438216394847,0.3730549468607819,0.5091491092924069,303.2334763287864,0.4590835922698153,30152.442450443552,228.80443047388889,-0.0,0.0,-0.0,-1.2840732369740554e-05,-0.00014237309425774888,-4.857805447840434e-05,0.0128641583313,3.492841021504844
0.5,6387279.776728081,232.88392307968562,0.0,-4.89303670154736,465.767786691672,0.0,0.0,0.00017778375799793998,4.87605453482088,9142.780986446161,4.639004889588963e-12,0.0,9.786075899510598,0.2669203598217572,0.17007225178837232,0.09791850831751052,0.12416416275522779,0.37674550261893713,0.5056800757529537,303.2353610946384,0.45910788082474485,30154.412563467795,228.8072747777778,-0.0,0.0,-0.0,-1.4808954647419124e-05,-0.00017973646946349092,-6.031203482335635e-05,0.0160800987077,5.457853339830106
0.6,6387279.23851224,279.4606998459864,0.0,-5.87164437051048,465.767747442576,0.0,0.0,0.00025600862931278163,5.851265769317041,9142.244620437361,8.016201185641073e-12,0.0,9.786077545732338,0.3220851101656865,0.20219294957414527,0.12001765462777045,0.11365948737154488,0.3795031036227584,0.502303950674564,303.2376646819032,0.4591375681773982,30156.820621372564,228.81075115000002,-0.0,0.0,-0.0,-1.62683378907902e-05,-0.00021727652879968587,-7.189589344797809e-05,0.0192959729493,7.859817901381941
0.7,6387278.60242512,326.037472330152,0.0,-6.850252218787441,465.76770105811204,0.0,0.0,0.00034845621874072803,6.826477182456481,9141.61073327232,1.2729431973928716e-11,0.0,9.786079491239416,0.3780279415686197,0.23335638996319366,0.1429428899502096,0.10311354957254809,0.3813315722166115,0.4990337689754527,303.24038708113204,0.45917265513279726,30159.666709480476,228.81485959111114,-0.0,0.0,-0.0,-1.7220003446550897e-05,-0.00025473009182765436,-8.333883623723349e-05,0.0225117678323,10.69890443966746
0.8,6387277.86846672,372.61423981956,0.0,-7.82886027618768,465.76764753828,0.0,0.0,0.000455126532806328,7.801688804018161,9140.87932498152,1.9001370212293175e-11,0.0,9.78608173609279,0.43480771271314506,0.2634218865187763,0.16668614759346032,0.09256851393685968,0.38223952273307354,0.49587971402697717,303.24352828135204,0.45921314264130053,30162.950928483722,228.81960010111112,-0.0,0.0,-0.0,-1.7668962990535733e-05,-0.0002918390149493464,-9.465076128216092e-05,0.0257274701344,13.975313575988249
0.9,6387277.03663704,419.191001600064,0.0,-8.80746857261208,465.767586880032,0.0,0.0,0.000576019580474664,8.77690066381152,9140.050395504,2.70546892066642e-11,0.0,9.786084280231503,0.4924695426014294,0.2922497948400666,0.19123382792965085,0.08206533619455154,0.38224013024378894,0.4928491037817609,303.2470882703712,0.4592590318011802,30166.67339463556,228.82497268055556,-0.0,0.0,-0.0,-1.7623959225995316e-05,-0.0003283522511374959,-0.00010584191709159099,0.0289430666351,17.689276833277752
1.0,6387276.10696656,465.767756958432,0.0,-9.78607713796152,465.76751908641603,0.0,0.0,0.000711135370508736,9.75211279158504,9139.123944839761,3.711206242973775e-11,0.0,9.786087123686038,0.5510425522597364,0.31970268201198915,0.21656418457605306,0.07164360427564714,0.38135088713141685,0.4899464234741821,303.2510670335592,0.4593103238555301,30170.834239750362,228.83097733111111,-0.0,0.0,-0.0,-1.7097286401229775e-05,-0.00036402776787026743,-0.00011692256982466353,0.0321585441162,21.841056651662363
1.1,6387275.0794248,512.344505178384,0.0,-10.7646860021064,465.767444157432,0.0,0.0,0.00086047391320164,10.7273252170872,9138.09997295832,4.939616383827684e-11,0.0,9.786090266456393,0.6105375760811972,0.345646705479906,0.24264466040863697,0.06134139761441787,0.37959335069756817,0.48717340172371054,303.25546455506645,0.45936702019587294,30175.4336110599,228.8376140527778,-0.0,0.0,-0.0,-1.6104593386386956e-05,-0.0003986343189358439,-0.0001279026864159714,0.035373889362,26.430946406368644
1.2,6387273.954011761,558.9212455527841,0.0,-11.74329519491712,465.76736209308007,0.0,0.0,0.00102403521982488,11.702537970127441,9136.97847979872,6.412966758609219e-11,0.0,9.786093708542573,0.6709449668683272,0.3699531979132975,0.26942930503415596,0.05119516204208808,0.3769928842903352,0.4845291263427393,303.2602808172144,0.45942912235855304,30180.471671357074,228.84488284611112,-0.0,0.0,-0.0,-1.4664671532288719e-05,-0.0004319530672502478,-0.00013879163972189935,0.0385890891593,31.459270427641506
1.3,6387272.73075792,605.497977359256,0.0,-12.72190474629456,465.76727289031203,0.0,0.0,0.0012018193032532082,12.67775108048472,9135.75946533048,8.153524844763355e-11,0.0,9.786097449944576,0.7322326527108458,0.39250043963648634,0.2968564373841258,0.041239597751008696,0.37357839363216494,0.4820101957334255,303.265515800496,0.4594966320267976,30185.948599091604,228.85278371222222,-0.0,0.0,-0.0,-1.2799229072615022e-05,-0.0004637790567739804,-0.00014959794098316946,0.0418041302982,36.92638402281702
1.4,6387271.409632801,652.0746998906641,0.0,-13.700514686078641,465.767176552176,0.0,0.0,0.001393826176852104,13.652964577938,9134.442929553601,1.0183558149999083e-10,0.0,9.786101490662407,0.7943446314000865,0.4131755817074573,0.32484674295861965,0.03150755808371205,0.3693820594633436,0.4796109013828073,303.27116948388,0.4595695510312321,30191.864588130655,228.86131665222223,-0.0,0.0,-0.0,-1.0532653432395237e-05,-0.0004939225320021842,-0.0001603290040207124,0.0450189995716,42.832673500406166
1.5,6387269.99066688,698.651412433776,0.0,-14.679125044170242,465.767073078672,0.0,0.0,0.001600055855450088,14.62817849223576,9133.028872407122,1.2525334235048491e-10,0.0,9.78610583069607,0.8572001026373302,0.4318766617207826,0.353302008450343,0.022029957263812024,0.3644390670246888,0.4773234368118772,303.2772418445064,0.4596478813488498,30198.2198478546,228.87048166722224,-0.0,0.0,-0.0,-7.891762508927075e-06,-0.0005222101035409954,-0.00017099094465541787,0.0482336837765,49.17855619647688
1.6,6387268.47382968,745.2281142692641,0.0,-15.65773585047024,465.766962466752,0.0,0.0,0.0018205083545767202,15.60339285315696,9131.517293860561,1.5201120704486339e-10,0.0,9.786110470045564,0.9206934329980656,0.44851463276858616,0.38210469015612547,0.012835685626688777,0.3587873325295492,0.47513812811437695,303.28373285860084,0.459731625102496,30205.014603396423,228.88027875833333,-0.0,0.0,-0.0,-4.905545793958389e-06,-0.0005484857579736291,-0.00018158841792415754,0.0514481697132,55.96448050223308
1.7,6387266.8591212,791.8048046869441,0.0,-16.63634713481856,465.766844722512,0.0,0.0,0.0020551836910874402,16.578607690511042,9129.90819382248,1.8233185234027012e-10,0.0,9.78611540871089,0.9846951177375622,0.4630153067878705,0.41111848086160724,0.0039515313763783385,0.35246722650293827,0.4730436812053755,303.29064249934083,0.4598207845629298,30212.249095258656,228.89070792666666,-0.0,0.0,-0.0,-1.6048961208488174e-06,-0.0005726117099024756,-0.0001921244946949284,0.0546624441865,63.190925896381685
1.8,6387265.146541441,838.381482976632,0.0,-17.61495892714656,465.766719839856,0.0,0.0,0.002304081882950208,17.55382303404648,9128.20157229288,2.1643795549493291e-10,0.0,9.786120646692053,1.0490538444105808,0.4753210999142039,0.44018998036567936,-0.0045978916148064425,0.34552129370156803,0.47102744086303716,303.2979707392944,0.4599153621472778,30219.923579648566,228.90176917333335,-0.0,0.0,-0.0,1.9776671586785304e-06,-0.0005944690935952221,-0.00020260057841013995,0.0578764940051,70.85840297544087
1.9,6387263.336120881,884.958148419,0.0,-18.593571257263683,465.76658781878405,0.0,0.0,0.002567202949117488,18.52903891354224,9126.39742918032,2.545521945219345e-10,0.0,9.786126183989058,1.1135996780414086,0.4853924630565492,0.4691514891539683,-0.012790209978025945,0.33799396933727477,0.46907565673948814,303.30571754889604,0.4600153604200651,30228.038328286628,228.9134625,-0.0,0.0,-0.0,5.8082826434868514e-06,-0.0006139584914013401,-0.00021301636174924951,0.0610903059827,78.96745348969813
2.0,6387261.42782904,931.5348003008161,0.0,-19.57218415510128,465.76644866539203,0.0,0.0,0.002844546909654264,19.504255358777282,9124.4957644848,2.968972479066437e-10,0.0,9.786132020632385,1.178148284265634,0.4932088882017511,0.4978248413879646,-0.020605350570375505,0.3299312914170883,0.46717375161094166,303.3138828973608,0.4601207820926995,30236.593628598042,228.9257879077778,-0.0,0.0,-0.0,9.852037869175372e-06,-0.0006310002959968127,-0.00022336982215591874,0.0643038669378,87.51865037959922
2.1,6387259.4216964,978.111437911896,0.0,-20.55079765052976,465.766302373584,0.0,0.0,0.0031361137860885604,20.47947239953056,9122.4965780844,3.436957951118138e-10,0.0,9.786138156561073,1.242505998734953,0.49876940130947933,0.5260260852497584,-0.02802559295005944,0.3213806091859802,0.4653065873588946,303.32246675146564,0.4602316300224414,30245.589783616946,228.93874539833334,-0.0,0.0,-0.0,1.4073265413187529e-05,-0.0006455349037291979,-0.0002336572544278094,0.0675171636938,96.51259781548886
2.2,6387257.317662001,1024.6880605390081,0.0,-21.52941177345,465.76614894336,0.0,0.0,0.0034419036001617606,21.45469006558104,9120.399869979121,3.951705161098341e-10,0.0,9.786144591836095,1.3064754552402638,0.5020924848231005,0.5535707230400454,-0.035035613502939655,0.3123902879986686,0.4634587243853953,303.3314690770728,0.4603479072160106,30255.02711184285,228.95233497277778,-0.0,0.0,-0.0,1.8435842407482837e-05,-0.000657522736820503,-0.0002438733377522906,0.0707301830798,105.94993123735131
2.3,6387255.1158172805,1071.264667462824,0.0,-22.50802655367144,465.765988380816,0.0,0.0,0.0037619163752733603,22.429908386707684,9118.20564007752,4.515440916200949e-10,0.0,9.786151326426968,1.3698614178428103,0.5032154137778468,0.5802791565285992,-0.04162251990088521,0.3030094111894565,0.4616146705179394,303.3408898376064,0.46046961682597937,30264.905947671457,228.96655663388887,-0.0,0.0,-0.0,2.2903491414456583e-05,-0.0006669440931710276,-0.0002540112340195096,0.0739429119304,115.83131739838133
2.4,6387252.816070801,1117.841257976208,0.0,-23.48664202115592,465.765820679856,0.0,0.0,0.00409615213599024,23.405127392658958,9115.91388828816,5.130392033376256e-10,0.0,9.786158360333697,1.4324764365141394,0.5021930338643905,0.6059819576095015,-0.0477758744442072,0.29328748002046323,0.4597591157545083,303.35072899588084,0.4605967621528338,30275.22664101172,228.9814103827778,-0.0,0.0,-0.0,2.74400802919888e-05,-0.0006737988236977419,-0.00026406271361924846,0.0771553370865,126.15745441094937
2.5,6387250.418483521,1164.41783136288,0.0,-24.46525820574336,465.76564584352803,0.0,0.0,0.00444461090794608,24.3803471132748,9113.52461455008,5.798785338318653e-10,0.0,9.786165693586765,1.4941459662025038,0.4990960518369536,0.6305246051212423,-0.0534877048128869,0.2832741130172444,0.457877149677489,303.3609865116624,0.46072934664394266,30285.98955747728,228.99689622111111,-0.0,0.0,-0.0,3.2009918374654486e-05,-0.0006781058388680743,-0.00027401830454429154,0.0803674453948,136.92907179352414
2.6,6387247.92302496,1210.99438690656,0.0,-25.44387513730416,465.765463868784,0.0,0.0,0.004807292717597521,25.35556757824272,9111.0378188328,6.522847665222287e-10,0.0,9.786173326155696,1.554712652024583,0.49400894249701616,0.6537713918273361,-0.05875250081293302,0.2730187465348696,0.4559544587928166,303.371662344108,0.460867373895104,30297.19507843441,229.01301415055556,-0.0,0.0,-0.0,3.657804604620263e-05,-0.0006799024480003331,-0.00028386746024204303,0.0835792237088,148.14693051998927
2.7,6387245.32969512,1257.5709238970642,0.0,-26.422492845739203,465.76527475867204,0.0,0.0,0.00518419759280328,26.33078881743312,9108.453501014399,7.304805856135288e-10,0.0,9.786181258040497,1.6140395767018862,0.48702759823572256,0.6756082994256405,-0.06356719585651843,0.2625703386279084,0.45397750155333727,303.3827564505456,0.46101084764899886,30308.843600858338,229.02976417388888,-0.0,0.0,-0.0,4.111051459936221e-05,-0.000679243537114686,-0.00029359874151919794,0.0867906588886,159.8118230718328
2.8,6387242.63852448,1304.14744162116,0.0,-27.401111360949365,465.76507851319207,0.0,0.0,0.00557532556197072,27.306010860533522,9105.77166103392,8.146886766125938e-10,0.0,9.786189489271647,1.672012374089896,0.47825685464045903,0.6959447474031735,-0.06793113214615229,0.2519770786660395,0.45193365937342134,303.3942687861696,0.461159771797768,30320.935537524772,229.04714629222224,-0.0,0.0,-0.0,4.557465317904175e-05,-0.0006762005935401016,-0.00030320000764428196,0.0900017378014,171.92457349081556
2.9,6387239.8494825605,1350.7239393625682,0.0,-28.37973071277456,465.764875129296,0.0,0.0,0.0059806766554579205,28.28123373741432,9102.9922988304,9.051317258465569e-10,0.0,9.786198019818675,1.7285402175719886,0.4678080199533717,0.7147142268908284,-0.07184600883194349,0.2412861053254964,0.44981136247069337,303.4061993049552,0.46131415037940454,30333.471316962034,229.0651605088889,-0.0,0.0,-0.0,4.99393196067516e-05,-0.0006708605878851754,-0.00031265861191761147,0.0932124473217,184.48603743690606
3.0,6387236.962569361,1397.300416408056,0.0,-29.3583509310852,465.764664610032,0.0,0.0,0.00640025090374488,29.256457477763043,9100.115414281921,1.0020324206077184e-09,0.0,9.786206849712062,1.7835557804160245,0.4557965193184451,0.7318739190872757,-0.07531581275763417,0.2305432357628359,0.44760018995717393,303.418547958744,0.4614739875813612,30346.45138349892,229.08380682499998,-0.0,0.0,-0.0,5.417513197573144e-05,-0.0006633247264456393,-0.00032196159711380627,0.0964227743316,197.49710224477948
3.1,6387233.97781536,1443.87687204744,0.0,-30.33697204584312,465.76444695540005,0.0,0.0,0.00683404833923184,30.231682111419598,9097.141007297041,1.1056134494013824e-09,0.0,9.786215978921339,1.8370143279744993,0.4423397408322749,0.7474034607945639,-0.07834673179697367,0.21979270878973908,0.4452909441309645,303.4313146984632,0.4616392877395202,30359.876197168967,229.10308524333334,-0.0,0.0,-0.0,5.825467811153631e-05,-0.0006537070894058983,-0.000331095886470441,0.0996327057209,210.9586869831889
3.2,6387230.89519008,1490.453305561392,0.0,-31.315594086796803,465.764222162352,0.0,0.0,0.00728206899480672,31.206907668254402,9094.0690778148,1.216097501762597e-09,0.0,9.786225407476978,1.8888921362225102,0.42755514338550166,0.761303054315552,-0.0809470511834301,0.20907694489372972,0.4428756994676398,303.44449947260165,0.46181005533716174,30373.746233854064,229.12299576611113,-0.0,0.0,-0.0,6.215270027674262e-05,-0.0006421331722799113,-0.00034004846633028105,0.102842228388,224.87174252104037
3.3,6387227.71469352,1537.029716242776,0.0,-32.2942170838776,465.763990233936,0.0,0.0,0.00774431290457664,32.1821341777416,9090.89962574376,1.3337072684341787e-09,0.0,9.78623513534852,1.939184439974867,0.41155865949281406,0.7735911274874903,-0.0831270336341703,0.19843632575422054,0.44034782729047656,303.458102228124,0.46198629500651067,30388.06198533235,229.14353839555557,-0.0,0.0,-0.0,6.58462528851153e-05,-0.0006287383497762335,-0.000348806556972988,0.106051329239,239.23725158724292
3.4,6387224.43632568,1583.6061033722642,0.0,-33.2728410672912,465.76375117015203,0.0,0.0,0.008220780104233681,33.157361669904006,9087.63265093152,1.4586654415272815e-09,0.0,9.786245162596918,1.9879031017632567,0.3944634028626751,0.7843017375867888,-0.08489878445094419,0.1879089957182922,0.43770199755418004,303.472122910776,0.46216801152873627,30402.823959134574,229.164713135,-0.0,0.0,-0.0,6.931483143650499e-05,-0.0006136662826387142,-0.0003573577687362004,0.109259995188,254.0562288410928
3.5,6387221.06011704,1630.182466236624,0.0,-34.251466066298406,465.76350496795203,0.0,0.0,0.00871147062983568,34.132590174612,9084.2681533476,1.5911947140239794e-09,0.0,9.786255489161224,2.035074167171013,0.37637867136576947,0.7934818869201249,-0.08627610313655491,0.17753068739866756,0.43493415956248666,303.48656146447445,0.4623552098334369,30418.03267873561,229.18651998611114,-0.0,0.0,-0.0,7.254047139109225e-05,-0.0005970672889512036,-0.00036569024111838833,0.112468213161,269.3297209393056
3.6,6387217.58603712,1676.7588041287202,0.0,-35.2300921113792,465.763251627336,0.0,0.0,0.009216384518812081,35.107819721126404,9080.80613287008,1.7315177803968567e-09,0.0,9.786266115071921,2.080735439296696,0.35740922240396883,0.8011888848151301,-0.08727432335916206,0.1673345731601553,0.4320415037803595,303.5014178310024,0.46254789499967097,30433.688683506563,229.20895895166666,-0.0,0.0,-0.0,7.55078162497521e-05,-0.0005790967018054453,-0.00037379276314023554,0.115675970089,285.0588066068794
3.7,6387214.014116401,1723.335116326176,0.0,-36.2087192317944,465.7629911544,0.0,0.0,0.00973552181005536,36.0830503399272,9077.24658937704,1.879857336689295e-09,0.0,9.786277040329011,2.12493417052125,0.33765478898812595,0.8074878559935846,-0.08791014335549674,0.1573511438812257,0.4290224070969728,303.5166919512288,0.4627460722549257,30449.79252871481,229.232030035,-0.0,0.0,-0.0,7.82041546623845e-05,-0.0005599132351594622,-0.0003816548739151475,0.118883252916,301.24459671130865
3.8,6387210.34429392,1769.9114021188082,0.0,-37.187347458024,465.76272354,0.0,0.0,0.010268882542671361,37.058282060275204,9073.58952277704,2.0364360796131363e-09,0.0,9.786288264932509,2.167724938232861,0.31720980039812813,0.8124494627212685,-0.08820144904086906,0.14760811586041764,0.4258763641208258,303.5323837632792,0.46294974697614827,30466.344785571833,229.25573323833333,-0.0,0.0,-0.0,8.061942695265264e-05,-0.0005396773791646486,-0.000389266942905539,0.122090048593,317.88823433775656
3.9,6387206.576630641,1816.487660796432,0.0,-38.1659768196336,465.76244879328,0.0,0.0,0.01081646675771664,38.0335149123456,9069.83493291768,2.2014767078123022e-09,0.0,9.786299788851933,2.2091677425577037,0.2961632704940422,0.816147880185885,-0.08816713221706966,0.13813036631036557,0.4226039071267258,303.5484932049744,0.4631589246902612,30483.34604137689,229.28006856500002,-0.0,0.0,-0.0,8.27462019824411e-05,-0.0005185498451957896,-0.00039662022999234855,0.125296344083,334.99089486470604
