time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
2.3,0.0,0.0037455604032,22.429909107072003,9118.205638584,4.4854961776254265e-10,0.0,9.786150954456,1.3686041121422474,0.5079329281723981,0.580051175888297,-0.0416204969999402,0.30298450199956467,0.46160732199933674,-22.429909105040004,303.3408308076,0.46059095737369204,30272.556411205765,228.96679155555557,0.0,0.0,0.0,2.250657794230124e-05,-0.0006662394490844116,-0.00025305664096631413,0.073942929,22.42988998963076
2.4,0.0,0.00407908506,23.405128143168,9115.913887008,5.096361415823443e-10,0.0,9.78615795876,1.4313882866586032,0.5070551816712179,0.6061031181549902,-0.04777297899993136,0.2932610879995786,0.4597511449993394,-23.4051281452,303.35067039168,0.46071670980528406,30282.777596823234,228.98164594444447,0.0,0.0,0.0,2.6980777171794858e-05,-0.0006733439351336682,-0.00026311816596088144,0.077155354,23.40510822835332
2.5,0.0,0.004426832599200001,24.380347895544002,9113.524614672,5.759586531581287e-10,0.0,9.786165261768001,1.4932398334935815,0.5040751883549385,0.6310156785936536,-0.05348387599992315,0.28324636099959305,0.45786851799934214,-24.380347896560004,303.36092910624,0.46084761602505603,30293.433994842733,228.9971336111111,0.0,0.0,0.0,3.1590558196121616e-05,-0.000677896771804165,-0.0002730847836990656,0.080367463,24.380327182153042
2.6,0.0,0.0047888033255999995,25.355568391632,9111.037818528,6.492624817418907e-10,0.0,9.78617286348,1.5539957662967152,0.4990763137007486,0.6546471420540791,-0.058747684999915596,0.2729897689996077,0.4559451289993449,-25.355568389600002,303.37160439096004,0.460983676033008,30304.52524137428,229.0132507222222,0.0,0.0,0.0,3.6064757425615235e-05,-0.0006799345661805071,-0.00028294564763727985,0.083579242,25.35554688189656
2.7,0.0,0.005164996934400001,26.330789661912,9108.453498576,7.260569688296411e-10,0.0,9.786180766944,1.6135135155791274,0.4921539865525607,0.6768774736914936,-0.06356134899990867,0.26254028299962273,0.45396743999934774,-26.330789659880004,303.38270121408,0.461125405207958,30316.05489870916,229.0300048888889,0.0,0.0,0.0,4.0674538449942e-05,-0.0006795101951626792,-0.00029268855541398926,0.086790677,26.33076736359496
2.8,0.0,0.0055554137303999995,27.306011736864,9105.771660912,8.098327729253689e-10,0.0,9.786188969112,1.6716733184183423,0.4834131905592773,0.6976103442466235,-0.0679242189999024,0.251946100999638,0.4519228359993507,-27.30601173788,303.39421448544005,0.461272288171088,30328.019710989745,229.04738844444446,0.0,0.0,0.0,4.514873767943562e-05,-0.0006766928054660466,-0.0003023040163035556,0.090001757,27.305988652970438
2.9,0.0,0.005960053713600001,28.281234643920005,9102.992296392,9.00589894029074e-10,0.0,9.786197466935999,1.728379431985715,0.47296592908405244,0.7167739894458183,-0.07183800499989679,0.24125436899965336,0.4497997489993537,-28.281234643920005,303.40614420504,0.461424840301216,30340.41984100893,229.06540144444446,0.0,0.0,0.0,4.94873551140961e-05,-0.0006715691694393023,-0.00031177711630854706,0.093212467,28.2812107757452
3.0,0.0,0.006378916884,29.256458416608,9100.11541416,9.965830028887622e-10,0.0,9.786206269560001,1.7835602599082694,0.4609287861066622,0.7343209941038218,-0.0753067049998918,0.2305109109996688,0.44758776399935696,-29.256458413560004,303.41849531064,0.46158254621952405,30353.258855846005,229.08405150000002,0.0,0.0,0.0,5.382597254875658e-05,-0.0006642382617926744,-0.0003210956530674288,0.096422794,29.25643377307476
3.1,0.0,0.006812003241600001,30.23168308236,9097.141005072,1.0995574287564276e-09,0.0,9.78621536784,1.8371675452284506,0.44742067544690095,0.7502271560889626,-0.07833651699988745,0.21975996999968428,0.4452776889993602,-30.231683082360004,303.43126274256,0.46174540592601204,30366.533523583486,229.103331,0.0,0.0,0.0,5.7893426393750775e-05,-0.0006548126154158746,-0.0003302474242186657,0.099632726,30.231657665536883
3.2,0.0,0.0072593127864,31.2069086808,9094.069075224,1.2112585008840647e-09,0.0,9.786224764824002,1.8891748243914757,0.432560851787366,0.7644896354014818,-0.08093573699988371,0.20904396699969965,0.4428616029993637,-31.20690867064,303.4444489392,0.461913934799498,30380.246922922026,229.12324372222224,0.0,0.0,0.0,6.182529844391183e-05,-0.0006434183213780975,-0.0003392175157648263,0.102842249,31.2068824839982
3.3,0.0,0.0077208455184000005,32.18213520888,9090.899624616,1.3281955607676847e-09,0.0,9.78623446356,1.9395753656624193,0.4164672175295502,0.7771246005970371,-0.08311463999988059,0.19840328299971496,0.4403328839993673,-32.18213520888,303.45805390056,0.462087617461164,30394.396841793656,229.14378966666666,0.0,0.0,0.0,6.548600690440661e-05,-0.0006301896056562279,-0.0003479937253443754,0.10605135,32.1821082644698
