time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa
1.7,6387266.86101096,791.8048046869441,0.0,-16.63187582446224,465.766844722512,0.0,0.0,0.002054490877721736,16.5741363801852,9129.910093701841,1.8229497978843553e-10,0.0,9.786115402889209,0.0,0.0,-0.00012396613729495092,0.0,0.0,0.0,303.29063434106405,0.4598206792844371,30212.240552606487,228.8906956127778,-0.0,9.786972113178504e-10,-0.11520733793589617,0.0,0.0,0.0,0.0546477029979,63.15683039125377
1.8,6387265.1489493605,838.381482976632,0.0,-17.60965078866456,465.766719839856,0.0,0.0,0.002303211032859552,17.54851489565592,9128.20396033992,2.1638888229052075e-10,0.0,9.786120639376856,0.0,0.0,-0.00013125828638884014,0.0,0.0,0.0,303.2979604852128,0.4599152297964512,30219.912839723434,228.90175369555558,-0.0,1.3027408722975183e-09,-0.12917794044171813,0.0,0.0,0.0,0.0578589945634,70.81553502498319
1.9,6387263.339077441,884.958148419,0.0,-18.587327812153443,465.76658781878405,0.0,0.0,0.002566121757985488,18.52279546852344,9126.40039396992,2.544878850696273e-10,0.0,9.786126174906016,0.0,0.0,-0.00013855043948791094,0.0,0.0,0.0,303.3057048186192,0.4600151960776137,30228.024991719296,228.9134432838889,-0.0,1.7074996153188814e-09,-0.14395112693246623,0.0,0.0,0.0,0.0610697238859,78.91421736840995
2.0,6387261.43148664,931.5348003008161,0.0,-19.564901422976405,465.76644866539203,0.0,0.0,0.002843219378702016,19.49697262674384,9124.49940468072,2.968141321808351e-10,0.0,9.786132009446224,0.0,0.0,-0.0001458425968141692,0.0,0.0,0.0,303.31386726721684,0.46012058027447744,30236.57725000633,228.9257643138889,-0.0,2.207217745981383e-09,-0.15952760751645642,0.0,0.0,0.0,0.0642798597035,87.45326670288242
2.1,6387259.426116001,978.111437911896,0.0,-20.54236614402984,465.766302373584,0.0,0.0,0.0031345000208121603,20.47104089318304,9122.50100307936,3.4358970929097924e-10,0.0,9.786138142997473,0.0,0.0,-0.00015313475858979528,0.0,0.0,0.0,303.3224477523672,0.46023138465007074,30245.56986916387,228.93871671833335,-0.0,2.8177290998919153e-09,-0.17590813054114182,0.0,0.0,0.0,0.06748937075,96.43309327364159
2.2,6387257.322996,1024.6880605390081,0.0,-21.51971649315048,465.76614894336,0.0,0.0,0.0034399596091704,21.4449947854644,9120.40520032152,3.950366399087389e-10,0.0,9.786144575468334,0.0,0.0,-0.0001604269250366206,0.0,0.0,0.0,303.33144619116484,0.46034761158286686,30255.00311684258,228.952300425,-0.0,3.5565512549310574e-09,-0.19309348257042672,0.0,0.0,0.0,0.0706982257548,105.85412827737213
2.3,6387255.122157121,1071.264667462824,0.0,-22.4969469824448,465.765988380816,0.0,0.0,0.0037595938682496,22.41882881572488,9118.21200811152,4.5137688268984877e-10,0.0,9.786151306889286,0.0,0.0,-0.00016771909637682553,0.0,0.0,0.0,303.3408624973512,0.4604692635667839,30264.877273716524,228.96651536000002,-0.0,4.442965516625331e-09,-0.21108448836109095,0.0,0.0,0.0,0.0739063934426,115.71682384544442
2.4,6387252.82362984,1117.841257976208,0.0,-23.47405211841096,465.765820679856,0.0,0.0,0.00409339832129976,23.3925374902188,9115.9214387328,5.128323283792825e-10,0.0,9.786158337168896,0.0,0.0,-0.00017501127283224145,0.0,0.0,0.0,303.35069658009604,0.4605963432122156,30275.192633531093,228.981361445,-0.0,5.498108835829457e-09,-0.22988201083521106,0.0,0.0,0.0,0.0771138425331,126.02165303385958
2.5,6387250.4273532,1164.41783136288,0.0,-24.45102640142064,465.76564584352803,0.0,0.0,0.00444136829034192,24.366115309287363,9113.53350498696,5.796247963031406e-10,0.0,9.786165666307165,0.0,0.0,-0.00018230345462557233,0.0,0.0,0.0,303.3609483443016,0.46072885324603124,30285.94950319875,228.99683859833334,-0.0,6.745059670412875e-09,-0.24948695105391575,0.0,0.0,0.0,0.080320541741,136.7691098055338
2.6,6387247.93341864,1210.99438690656,0.0,-25.427864325475202,465.765463868784,0.0,0.0,0.0048034988960462405,25.339556766870963,9111.04822022424,6.519760315743787e-10,0.0,9.786173294212656,0.0,0.0,-0.00018959564197603156,0.0,0.0,0.0,303.3716176918224,0.4608667965095143,30297.148202655386,229.012946735,-0.0,8.208925208199943e-09,-0.26990024819069636,0.0,0.0,0.0,0.0835264597755,147.95970901593427
