time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s,feVelocity_m_s_Z_1
10.579999923706056,6386736.175426619,4927.683265581078,3.318525046913476e-14,6386738.076402174,0.27849621709621863,3.318525046913476e-14,-102.43660080465062,465.7279329578425,6.20619931147816e-15,-4.422884333850522e-17,0.07854394380795057,102.07723825626229,8601.076402179811,4.360539194885899e-08,5.195962331968511e-21,9.787738707379257,2.2761023518464054e-20,2.220446302298483e-16,-0.0007715493723919567,0.0,0.0,1.1726615295546747e-20,-102.07723825626229,305.55300662712807,0.489851063443432,32666.991753805833,232.31854660956563,2.7417725854392044e-16,9.74606070139854e-06,-4.655344932412377,-0.0,0.0,0.0,0.3340738415718078,2552.06744754876,102.07717855627442,102.07723825626229
10.59000015258789,6386735.150587184,4932.34054453299,3.324734027912872e-14,6386737.055158062,0.2792823443124435,3.3247340279128734e-14,-102.53128511093063,465.727857411603,6.211808930554407e-15,-4.439616533114209e-17,0.07869043888984303,102.17158286358749,8600.055158067826,4.3728486377388756e-08,5.2056848421961346e-21,9.787741842574523,1.1340025551335923e-20,1.1102231511987462e-16,-0.0007722787069863846,0.0,0.0,1.1726615295546747e-20,-102.1715828635875,305.5573601228748,0.48991047337926713,32671.88465294398,232.32516677030873,7.386538720105237e-16,9.793403220006329e-06,-4.664519945894279,-0.0,0.0,-0.0,0.3343778550624847,2557.0972272568256,102.17152521209718,102.17158286358749
10.600000381469728,6386734.124800938,4936.997822729081,3.330948676699349e-14,6386736.032970538,0.2800699369632945,3.33094867669935e-14,-102.62596315819843,465.7277817939864,6.21748859566974e-15,-4.449305802456216e-17,0.07883706443978307,102.26592121179984,8599.032970545039,4.385181030145547e-08,5.2154162306126926e-21,9.787744980667538,6.55096439061874e-20,1.11022336076427e-16,-0.0007730080418103093,0.0,0.0,1.1726615295546747e-20,-102.26592121179982,305.56171757960533,0.48996994373603964,32676.782667878204,232.33179304878948,4.822157257721522e-16,9.840932869257757e-06,-4.673705007381868,-0.0,0.0,0.0,0.3346818089485168,2562.1324864256817,102.26586401812744,102.26592121179984
10.609999656677246,6386733.098067942,4941.65510016864,3.337168961703354e-14,6386735.00983966,0.28085899635389505,3.337168961703354e-14,-102.72063493959652,465.7277061049928,6.223152250600003e-15,-4.460557722301947e-17,0.07898382043470661,102.36025329404166,8598.009839664817,4.397536392557265e-08,5.225156447796841e-21,9.78774812165816,1.1259053097932404e-20,1.1102231512811577e-16,-0.0007737373768639332,0.0,0.0,1.1726615295546747e-20,-102.36025329404166,305.5660789969268,0.49002947452634826,32681.685800058993,232.33842544466785,2.8046299631717257e-16,9.888650207824305e-06,-4.6829001206616745,-0.0,0.0,0.0,0.3349857628345489,2567.173225055328,102.36019497436524,102.36025329404166
10.619999885559082,6386732.070388259,4946.312376850952,3.343394892924584e-14,6386733.985765491,0.28164952378881425,3.343394892924584e-14,-102.81530044826495,465.72763034462224,6.228695270962266e-15,-4.483834688938874e-17,0.07913070685134169,102.45457910345307,8596.985765498695,4.40991474541673e-08,5.234905509414062e-21,9.78775126554616,1.121856685209066e-20,1.110223151322142e-16,-0.0007744667121474624,0.0,0.0,1.1726615295546747e-20,-102.45457910345307,305.5704443743684,0.49008906576175015,32686.594050851534,232.34506395748593,3.9419223654746623e-16,9.936555803894351e-06,-4.692105289513093,-0.0,0.0,-0.0,0.3352896571159363,2572.2194431457647,102.45451808081054,102.45457910345307
10.630000114440918,6386731.041761954,4950.969652775303,3.3496264152151484e-14,6386732.960748097,0.28244152057040345,3.34962641521515e-14,-102.90995967734099,465.7275545128747,6.234387776317244e-15,-4.4921247042726745e-17,0.0792777236657927,102.54889863317115,8595.960748104582,4.422316109131952e-08,5.24466332912531e-21,9.787754412331372,1.195982896972928e-19,1.1102235716137435e-16,-0.0007751960476610993,0.0,0.0,1.1726615295546747e-20,-102.54889863317116,305.57481371151744,0.4901487174546095,32691.50742168795,232.35170858687428,5.64277579839531e-16,9.984650254297034e-06,-4.701320517725997,-0.0,0.0,0.0,0.3355935215950012,2577.271323345685,102.54884118725586,102.54889863317115
10.640000343322754,6386730.012189086,4955.626927940981,3.355863611553947e-14,6386731.934787541,0.2832349880048947,3.3558636115539475e-14,-103.0046126199595,465.7274786097501,6.240036016816095e-15,-4.5048027111505156e-17,0.07942487085457983,102.64321187633072,8594.934787546063,4.434740504171741e-08,5.254430036862945e-21,9.7877575620136,2.2275188644141178e-20,2.2204463028073357e-16,-0.0007759253834050498,0.0,0.0,1.1726615295546747e-20,-102.64321187633072,305.57918700793687,0.4902084296169751,32696.425913974865,232.35835933242663,2.680831699143015e-16,1.0032934136942949e-05,-4.710545809090053,-0.0,0.0,0.0,0.3358973562717438,2582.3286830063953,102.6431564439087,102.64321187633072
10.649999618530272,6386728.981669721,4960.28420234727,3.362106438890182e-14,6386730.907883879,0.28402992739242183,3.362106438890182e-14,-103.0992592692526,465.72740263524855,6.245624413894034e-15,-4.5234265239965084e-17,0.07957214839436204,102.73751882606383,8593.90788388559,4.44718795090945e-08,5.264205565228908e-21,9.787760714592663,1.195173171103819e-19,1.1102235725018777e-16,-0.0007766547193795166,0.0,0.0,1.1726615295546747e-20,-102.73751882606385,305.5835642631946,0.49026820226097684,32701.349529126037,232.36501619374403,2.8886595700965056e-16,1.0081408023441318e-05,-4.719781167398474,-0.0,0.0,0.0,0.3362011611461639,2587.3915221278958,102.73746385076906,102.73751882606383
10.65999984741211,6386727.95020392,4964.941475993458,3.368354845754907e-14,6386729.880037183,0.28482634003755375,3.368354845754908e-14,-103.19389961834983,465.72732658937036,6.251119310864847e-15,-4.5513617693624456e-17,0.07971955626138245,102.83181947549996,8592.88003718902,4.459658469787914e-08,5.273989833644404e-21,9.787763870068357,6.526672627006274e-20,1.1102233621949685e-16,-0.0007773840555847051,0.0,0.0,1.1726615295546747e-20,-102.83181947549996,305.58794547684346,0.4903280353985611,32706.278268540595,232.37167917040546,3.6598165081050324e-16,1.0130072504562576e-05,-4.729026596445499,-0.0,0.0,0.0,0.3365049362182617,2592.459840710186,102.83176340783692,102.83181947549996
10.670000076293944,6386726.917791747,4969.598748878829,3.374608729084995e-14,6386728.851247508,0.2856242272443051,3.3746087290849954e-14,-103.2885336603782,465.7272504721152,6.256685075901998e-15,-4.572171587816309e-17,0.07986709443230018,102.926113817766,8591.851247515397,4.4721520812413137e-08,5.283782680747179e-21,9.787767028440506,6.522623995254466e-20,1.1102233624329012e-16,-0.0007781133920208201,0.0,0.0,1.1726615295546747e-20,-102.926113817766,305.59233064846563,0.4903879290420852,32711.212133652,232.37834826203417,2.3672579145363677e-16,1.0178928152067363e-05,-4.738282100032104,-0.0,0.0,0.0,0.3368086516857147,2597.5336387532675,102.92605511511232,102.926113817766
