time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
19.5,-1.9812e-10,0.2574116394048,182.85963695208002,7324.546929744,2.670353755551324e-07,-6.51007810993885e-20,9.791653499712002,-4.7472955654245766e-26,-6.492624817418906e-20,-0.0014222293455557916,0.0,0.0,0.0,-182.8596369724,310.948102512,0.5687133103595481,39277.25132437995,240.5949882777778,-2.886895828304065e-07,0.0002513245212622182,-17.324508248199738,0.0,0.0,0.0,0.588071825,182.8596597604224
19.6,-1.993392e-10,0.25991618344320006,183.71587562568,7306.218144456,2.705260340591211e-07,-6.544984694978736e-20,9.791709774936,-4.76474885794452e-26,-6.527531402458792e-20,-0.001429525502507536,0.0,0.0,0.0,-183.7158755952,311.0249148552,0.569916719899578,39379.8165320779,240.71386950000002,-2.909136936380367e-07,0.00025799685368510896,-17.524231219096343,0.0,0.0,0.0,0.590679559,183.71590035402238
19.7,-2.008632e-10,0.26243042256,184.57074577776,7287.803801808001,2.757620218151041e-07,-6.579891280018623e-20,9.791766315336,-4.782202150464463e-26,-6.562437987498679e-20,-0.0014368217118191583,0.0,0.0,0.0,-184.5707457676,311.1020655264,0.5711257986066061,39482.94322678488,240.83330383333333,-2.9269298228414083e-07,0.0002651140082695258,-17.725317214060297,0.0,0.0,0.0,0.593280961,184.57077247513803
19.8,-2.020824e-10,0.26495430432960004,185.42423805096,7269.304042008,2.792526803190927e-07,-6.614797865058509e-20,9.791823117864,-4.8171087355043497e-26,-6.597344572538565e-20,-0.0014441179560373653,0.0,0.0,0.0,-185.42423804080002,311.1795542208,0.572340546480632,39586.63004870155,240.95329133333334,-2.9491709309177114e-07,0.0002722311628539426,-17.92776990732265,0.0,0.0,0.0,0.595875998,185.4242667608884
19.9,-2.033016e-10,0.2674877763264,186.27634317936,7250.718999168001,2.844886680750757e-07,-6.649704450098396e-20,9.79188018252,-4.8345620280242924e-26,-6.632251157578452e-20,-0.0014514142351621578,0.0,0.0,0.0,-186.27634316920003,311.25738307200004,0.5735609635216561,39690.87877897352,241.0738357777778,-2.966963817378753e-07,0.00027979313959988544,-18.131590655591,0.0,0.0,0.0,0.598464632,186.27637389983718
20.0,-2.048256e-10,0.2700307855152,187.12705171416002,7232.048819592,2.879793265790644e-07,-6.684611035138282e-20,9.791937512352,-4.869468613064179e-26,-6.667157742618338e-20,-0.0014587105491935348,0.0,0.0,0.0,-187.127051704,311.3355468984,0.57478653435086,39795.691845129935,241.19492950000003,-2.989204925455056e-07,0.0002869102941843022,-18.336781883146127,0.0,0.0,0.0,0.601046839,187.1270844776592
20.1,-2.0604480000000002e-10,0.2725832779464,187.97635435896,7213.293637392001,2.91469985083053e-07,-6.71951762017817e-20,9.791995101264002,-4.886921905584122e-26,-6.702064327658226e-20,-0.0014660069155847896,0.0,0.0,0.0,-187.97635434880002,311.4140484432,0.57601828972588,39901.06599610121,241.3165763888889,-3.0069978119160974e-07,0.0002944722709302451,-18.543345974234814,0.0,0.0,0.0,0.603622582,187.97638918291798
20.2,-2.0756880000000002e-10,0.2751452005848,188.82424166496,7194.453595824,2.96705972839036e-07,-6.736970912698112e-20,9.792052952304001,-4.9043751981040654e-26,-6.736970912698112e-20,-0.0014733033168826295,0.0,0.0,0.0,-188.8242416548,311.4928840488,0.5772551988890801,40007.00681951356,241.43877255555557,-3.0292389199924e-07,0.000302479069837714,-18.75128525972519,0.0,0.0,0.0,0.606191832,188.8242786012884
20.3,-2.0878800000000002e-10,0.27771649887120003,189.67070424432,7175.528835096,3.001966313430247e-07,-6.771877497737999e-20,9.792111062424,-4.939281783143952e-26,-6.771877497737999e-20,-0.0014805997530870545,0.0,0.0,0.0,-189.67070422400002,311.57205432480004,0.5784977772192781,40113.507899412296,241.56151811111113,-3.047031806453442e-07,0.0003104858687451829,-18.960602021554937,0.0,0.0,0.0,0.608754556,189.6707432670008
20.4,-2.10312e-10,0.2802971182464,190.51573270920002,7156.519501512001,3.0543261909900764e-07,-6.806784082777885e-20,9.792169434672001,-4.956735075663896e-26,-6.806784082777885e-20,-0.0014878962241980645,0.0,0.0,0.0,-190.5157327092,311.6515586616,0.5797460247164741,40220.57547938317,241.68481294444447,-3.0692729145297446e-07,0.0003184926676526518,-19.171296077346977,0.0,0.0,0.0,0.611310721,190.51577386861882
20.5,-2.11836e-10,0.282887004456,191.35931758032,7137.425738328001,3.089232776029963e-07,-6.841690667817772e-20,9.792228066000002,-4.9916416607037823e-26,-6.824237375297829e-20,-0.001495192747668952,0.0,0.0,0.0,-191.35931761080002,311.73139523040004,0.580999941380668,40328.20534596341,241.80865516666668,-3.0870658009907866e-07,0.0003269442887216467,-19.38337075437108,0.0,0.0,0.0,0.613860296,191.3593609403728
20.6,-2.130552e-10,0.2854861020264,192.20144946984001,7118.2476888,3.141592653589793e-07,-6.876597252857658e-20,9.792286956408,-5.0090949532237256e-26,-6.859143960337715e-20,-0.0015024893060464246,0.0,0.0,0.0,-192.20144948,311.811564336,0.5822590118330421,40436.40121944912,241.93304483333335,-3.109306909067089e-07,0.0003353959097906417,-19.596828147739615,0.0,0.0,0.0,0.616403249,192.2014950164932
20.7,-2.1457920000000003e-10,0.28809435548400003,193.04211889848,7098.985496184,3.1939525311496233e-07,-6.911503837897545e-20,9.792346105896,-5.026548245743669e-26,-6.894050545377602e-20,-0.0015097859167837746,0.0,0.0,0.0,-193.0421189188,311.8920632352,0.583523751452414,40545.1636504633,242.05797805555557,-3.1315480171433917e-07,0.00034429235302116265,-19.81167029473809,0.0,0.0,0.0,0.618939552,193.0421666826548
20.8,-2.1579840000000003e-10,0.29071170874560004,193.88131641744002,7079.639312880001,3.2288591161895095e-07,-6.946410422937431e-20,9.792405514463999,-5.0614548307835554e-26,-6.928957130417487e-20,-0.0015170825624277095,0.0,0.0,0.0,-193.88131642759998,311.9728937568,0.584794160238784,40654.489387936344,242.18345872222224,-3.1493409036044337e-07,0.0003531887962516837,-20.02789668826924,0.0,0.0,0.0,0.621469167,193.8813664216436
20.9,-2.1732240000000002e-10,0.2933381063376,194.71903254744,7060.209282144001,3.2812189937493396e-07,-6.981317007977319e-20,9.792465182112002,-5.0789081233034986e-26,-6.963863715457376e-20,-0.00152437924297823,0.0,0.0,0.0,-194.7190325576,312.05405224320003,0.586069722813334,40764.38119934724,242.30948105555558,-3.171582011680736e-07,0.0003620852394822047,-20.245510446536414,0.0,0.0,0.0,0.623992069,194.7190848191344
21.0,-2.1884640000000001e-10,0.2959734912624,195.55525777872,7040.695556376,3.3161255787892263e-07,-7.016223593017205e-20,9.792525105792,-5.113814708343385e-26,-6.998770300497262e-20,-0.0015316759758886274,0.0,0.0,0.0,-195.55525775840002,312.135539304,0.587350954554882,40874.84060250018,242.43604700000003,-3.1893748981417783e-07,0.00037142650487425173,-20.46451341555159,0.0,0.0,0.0,0.626508222,195.5553123579132
21.1,-2.2006560000000002e-10,0.2986178068272,196.389982632,7021.09828188,3.3684854563490563e-07,-7.051130178057092e-20,9.792585288552,-5.1312680008633284e-26,-7.033676885537148e-20,-0.0015389727437056103,0.0,0.0,0.0,-196.389982632,312.2173540248,0.588637855463428,40985.86593116217,242.56315461111112,-3.211616006218081e-07,0.0003807677702662987,-20.684906097963804,0.0,0.0,0.0,0.629017597,196.3900395722104
21.2,-2.215896e-10,0.3012709960344,197.22319759752003,7001.417611056,3.420845333908886e-07,-7.086036763096978e-20,9.792645727344,-5.1487212933832717e-26,-7.068583470577034e-20,-0.0015462695464291782,0.0,0.0,0.0,-197.223197628,312.2994954912,0.5899299101601541,41097.45838712769,242.69080388888892,-3.233857114294383e-07,0.0003905538578198719,-20.906690192993718,0.0,0.0,0.0,0.631520161,197.22325689336762
21.3,-2.231136e-10,0.303932991828,198.05488719144003,6981.653693256,3.4557519189487726e-07,-7.120943348136864e-20,9.792706422168,-5.183627878423159e-26,-7.103490055616921e-20,-0.0015535664015126236,0.0,0.0,0.0,-198.05488720160002,312.3819627888,0.59128123342095,41213.34679399362,242.81899300000003,-3.2516500007554254e-07,0.000400339945373445,-21.131572011763605,0.0,0.0,0.0,0.634015865,198.05494883662038
21.4,-2.2433280000000003e-10,0.30660372379920003,198.88503358296,6961.806683928001,3.5081117965086027e-07,-7.138396640656807e-20,9.792767373024,-5.201081170943102e-26,-7.138396640656807e-20,-0.001560863291502654,0.0,0.0,0.0,-198.8850335728,312.4647543936,0.592642348879288,41330.1110217688,242.94771994444446,-3.2738911088317274e-07,0.0004105708550885441,-21.35823732274903,0.0,0.0,0.0,0.636504653,198.8850976536508
21.5,-2.2585680000000002e-10,0.309283132512,199.71362698800002,6941.876738520001,3.560471674068433e-07,-7.173303225696694e-20,9.792828579912,-5.235987755982987e-26,-7.173303225696694e-20,-0.0015681602163992695,0.0,0.0,0.0,-199.71362698800002,312.5478709152,0.594009133504624,41447.46525403525,243.07698666666667,-3.29613221690803e-07,0.00042080176480364327,-21.58633972958814,0.0,0.0,0.0,0.638986489,199.71369351857842
21.6,-2.2738080000000002e-10,0.31197115914,200.54065765296002,6921.86401248,3.612831551628262e-07,-7.208209810736581e-20,9.792890042832,-5.253441048502931e-26,-7.190756518216637e-20,-0.0015754571936557624,0.0,0.0,0.0,-200.5406576428,312.6313096104,0.595381587296958,41565.4101228124,243.2067893888889,-3.318373324984333e-07,0.00043147749668026846,-21.81587691475747,0.0,0.0,0.0,0.641461345,200.54072660552282
21.7,-2.289048e-10,0.3146677433328,201.36611567184,6901.768661256,3.665191429188092e-07,-7.243116395776468e-20,9.792951758735999,-5.270894341022875e-26,-7.225663103256525e-20,-0.0015827542058188405,0.0,0.0,0.0,-201.36611568200004,312.71506956480005,0.596759194877472,41683.94145772969,243.33712616666668,-3.3406144330606356e-07,0.00044215322855689366,-22.046854447430487,0.0,0.0,0.0,0.64392919,201.3661870886036
21.8,-2.304288e-10,0.3173728256544,202.18999123008,6881.590840296,3.7000980142279785e-07,-7.278022980816354e-20,9.793013727624,-5.305800926062762e-26,-7.260569688296411e-20,-0.001590051270341796,0.0,0.0,0.0,-202.18999125040003,312.79915230240005,0.5981429870038021,41803.066287609145,243.4680007777778,-3.358407319521677e-07,0.00045333160947604327,-22.27926981436198,0.0,0.0,0.0,0.646389988,202.1900651933848
21.9,-2.31648e-10,0.3200863454496,203.0122745436,6861.330714192,3.7524578917878086e-07,-7.31292956585624e-20,9.793075949496002,-5.323254218582704e-26,-7.295476273336298e-20,-0.0015973483697713368,0.0,0.0,0.0,-203.01227454360003,312.8835544704,0.59953244829713,41922.779800484735,243.59940755555556,-3.38064842759798e-07,0.0004645811619410371,-22.51312440784531,0.0,0.0,0.0,0.648843712,203.0123510425416
22.0,-2.3317200000000005e-10,0.3228082417584,203.83295567592003,6840.98844144,3.8048177693476387e-07,-7.347836150896127e-20,9.7931384274,-5.358160803622591e-26,-7.330382858376184e-20,-0.001604645521560755,0.0,0.0,0.0,-203.8329557064,312.96827637359996,0.6009275787574561,42043.08360992119,243.73134844444445,-3.402889535674282e-07,0.0004760664701516397,-22.748420936847445,0.0,0.0,0.0,0.651290328,203.8330347587492
22.1,-2.3469600000000004e-10,0.3255384539256,204.65202487344,6820.564177488,3.857177646907468e-07,-7.382742735936013e-20,9.79320115524,-5.375614096142535e-26,-7.365289443416071e-20,-0.0016119427082567583,0.0,0.0,0.0,-204.6520248836,313.05331618319997,0.602327863005962,42163.98087601559,243.8638195,-3.4251306437505847e-07,0.00048778753410785115,-22.985159312403947,0.0,0.0,0.0,0.653729807,204.6521065161272
22.2,-2.3622000000000004e-10,0.32827692038160006,205.46947219968,6800.058089976001,3.909537524467298e-07,-7.4176493209759e-20,9.793264136064,-5.393067388662477e-26,-7.400196028455957e-20,-0.001619239947312639,0.0,0.0,0.0,-205.46947222000003,313.13867389920006,0.603734331800284,42285.46811308509,243.99682272222225,-3.447371751826887e-07,0.0004997532502529019,-23.223340722189995,0.0,0.0,0.0,0.656162114,205.4695564887952
22.3,-2.3774400000000003e-10,0.3310235789472,206.28528784008,6779.4703374,3.961897402027128e-07,-7.452555906015786e-20,9.793327369872,-5.427973973702365e-26,-7.435102613495844e-20,-0.0016265372212751047,0.0,0.0,0.0,-206.2852878604,313.22434769280005,0.6051459543827861,42407.54849559086,244.13035433333334,-3.46961285990319e-07,0.000511963618586792,-23.462964877071176,0.0,0.0,0.0,0.658587224,206.285374747984
22.4,-2.3926800000000003e-10,0.3337783680528,207.09946188864,6758.8010874,4.014257279586958e-07,-7.470009198535731e-20,9.793390853616,-5.445427266222308e-26,-7.470009198535731e-20,-0.0016338345301441556,0.0,0.0,0.0,-207.09946189880003,313.3103366496,0.606563246132286,42530.21819311218,244.26441422222223,-3.491853967979492e-07,0.0005244275355527518,-23.704034232465826,0.0,0.0,0.0,0.661005101,207.0995514678132
