time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s
0.0,6387280.999951441,0.0,0.0,0.0,0.0,0.0,9144.0,0.0,0.0,9.78607229417136,0.0,1.745329251987492e-11,0.0,0.0,0.0,0.0,0.0,303.2314967110032,0.45935725912772696,30180.52669774471,228.79957777777778,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,6387280.95136632,2.370448365197928e-07,0.0,0.0,7.0876375853772e-06,0.9752099627638801,9143.95140201744,3.711201031001749e-14,0.0,9.786072434348881,-1.272714193908172e-16,1.7453292519474923e-11,-7.2921151837995234e-06,0.0,0.0,0.0,-0.9752099627638801,303.2317066557192,0.459359861898472,30180.73568037592,228.79989271944444,6.954347702380231e-15,9.685796956058925e-12,-0.00039845477261182566,0.0,0.0,0.0,0.003216055384,0.21843353191512302,0.9752091186027392
0.2,6387280.80506232,1.896354850307352e-06,0.0,0.0,2.842156736679984e-05,1.95041465245728,9143.80512072504,2.9689548779619826e-13,0.0,9.78607287332184,-2.5454284266163427e-16,1.7453292518074923e-11,-1.4584230590279045e-05,0.0,0.0,0.0,-1.95041465245728,303.2323385957304,0.45936769631103674,30181.364724036357,228.8008407038889,2.7817714827146717e-14,1.939138674361578e-11,-0.0015938376552932666,0.0,0.0,0.0,0.00643207997437,0.8737443049379968,1.9504129642882337
0.3,6387280.561283281,6.400175760638881e-06,0.0,0.0,6.3977793216624e-05,2.925608638638432,9143.56131943464,1.0020188872601212e-12,0.0,9.786073611638882,-3.8181427369045136e-16,1.7453292515774922e-11,-2.1876346442067456e-05,0.0,0.0,0.0,-2.925608638638432,303.23339182512,0.4593807536178964,30182.413126370513,228.80242067166668,6.259106666392275e-14,2.9216791345381574e-11,-0.003586203955064269,0.0,0.0,0.0,0.00964804245908,1.9659626384612146,2.9256061067913977
0.4,6387280.219968241,1.5170713963870801e-05,0.0,0.0,0.00011375582418858241,3.90078648975,9143.21999951784,2.37514457507167e-12,0.0,9.78607464923904,-5.090857163592687e-16,1.745329251247492e-11,-2.916846296185758e-05,0.0,0.0,0.0,-3.90078648975,303.234866337792,0.45939903374689794,30183.880881536985,228.80463261444444,1.1127600737309019e-13,3.942637593874002e-11,-0.006375645583566848,0.0,0.0,0.0,0.0128639115235,3.4951389185877533,3.900783114689645
0.5,6387279.7811172,2.9630116657738078e-05,0.0,0.0,0.00017775497189132642,4.87594277343912,9142.78116283392,4.638925751351582e-12,0.0,9.78607598612232,-6.363571745450857e-16,1.7453292508274923e-11,-3.646058037234682e-05,0.0,0.0,0.0,-4.875942773439121,303.2367621264312,0.45942253659754256,30185.7679814919,228.80747651944446,1.7387477977939185e-13,5.0530332039600377e-11,-0.009962291045141628,0.0,0.0,0.0,0.016079655852,5.461343591609683,4.875938555824735
0.6,6387279.24476064,5.12004519230976e-05,0.0,0.0,0.000255974349309612,5.85107205642024,9142.24481185176,8.016003365625422e-12,0.0,9.786077622319201,-7.636286521279029e-16,1.7453292503174922e-11,-4.3752698896136206e-05,0.0,0.0,0.0,-5.85107205642024,303.23907917976004,0.45945126203995473,30188.074415749474,228.81095237222223,2.5039026508226345e-13,6.336900425300894e-11,-0.014346305420374324,0.0,0.0,0.0,0.0192952441283,7.864667154975076,5.8510669970506965
0.7,6387278.61089856,8.130368885767681e-05,0.0,0.0,0.00034841287253532,6.82616890407888,9141.61094949744,1.272900304034567e-11,0.0,9.786079557799201,-8.9090015298572e-16,1.7453292497174925e-11,-5.104481875582503e-05,0.0,0.0,0.0,-6.826168904078881,303.2418174852816,0.45948520991436703,30190.800171525683,228.81506015222223,3.408259824811154e-13,7.919171971065116e-11,-0.019527890344570784,0.0,0.0,0.0,0.0225106450344,10.705220145461583,6.826163003930301
0.8,6387277.87953096,0.00012136167764517121,0.0,0.0,0.00045506925800292003,7.80122788039848,9140.87957930664,1.900053198475865e-11,0.0,9.78608179253184,-1.0181716809985372e-15,1.7453292490174922e-11,-5.8336940174016085e-05,0.0,0.0,0.0,-7.80122788039848,303.244977027756,0.45952438003266627,30193.94523373824,228.81979983722223,4.4518608872072437e-13,9.974602126684202e-11,-0.025507283981610358,0.0,0.0,0.0,0.0257258272508,13.983133124826722,7.801221140580734
0.9,6387277.0506578395,0.00017279612964342243,0.0,0.0,0.0005759420244804241,8.77624354756416,9140.0507053332,2.705317591090774e-11,0.0,9.786084326517122,-1.1454432400383544e-15,1.745329248237492e-11,-6.562906337340466e-05,0.0,0.0,0.0,-8.77624354756416,303.2485577895048,0.4595687721773625,30197.509584958734,228.82517140111113,5.634753775467714e-13,1.2735602090305307e-10,-0.03228476099307522,0.0,0.0,0.0,0.0289407594563,17.698556663078513,8.776235969328914
