time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
18.5,1.847088e-10,0.5431742870808001,174.21475539504002,7503.1855432560005,5.235987755982989e-07,-9.407324668249437e-22,9.791105042592001,-3.0892327760299633e-27,-1.0402162341886205e-21,-0.00134956458673094,0.0,0.0,0.0,-174.2147554052,310.19847434400003,0.55699308065941,38282.55180470801,239.43634261111112,2.695622298847863e-07,0.512191683357228,-15.407487456865592,0.0,0.0,0.0,0.561908717,174.3030758386148
18.6,1.862328e-10,0.549101500728,175.08412390776002,7485.7205886,5.323254218582705e-07,-9.197885158010117e-22,9.79115865996,-3.0892327760299633e-27,-1.0227629416686771e-21,-0.0013568652466321547,0.0,0.0,0.0,-175.08412389760002,310.2718409232,0.5581305217107361,38378.894508312995,239.54961622222226,2.7178634069241654e-07,0.515483087114559,-15.593286342017032,0.0,0.0,0.0,0.564575786,175.17181670119322
18.7,1.8745200000000003e-10,0.5550615510888001,175.9522164972,7468.168762896001,5.410520681182422e-07,-9.00589894029074e-22,9.791212545552002,-3.0892327760299633e-27,-1.0035643198967393e-21,-0.001364165993799832,0.0,0.0,0.0,-175.95221649720003,310.3455552792,0.559282908747784,38476.41652663679,239.66345444444445,2.7356562933852075e-07,0.5187931645062308,-15.780811817733102,0.0,0.0,0.0,0.567236866,176.039287710202
18.8,1.8867120000000003e-10,0.5610544311528001,176.81902389744,7450.530188064001,5.497787143782139e-07,-8.813912722571364e-22,9.791266699368,-3.0892327760299633e-27,-9.843656981248017e-22,-0.0013714668456872644,0.0,0.0,0.0,-176.8190239076,310.41962046000003,0.56044096495183,38574.49729321881,239.777861,2.7534491798462495e-07,0.522108948966235,-15.969677996340454,0.0,0.0,0.0,0.569891917,176.9054793484272
18.9,1.9019520000000002e-10,0.5670801299472,177.684536934,7432.805001264001,5.585053606381854e-07,-8.604473212332044e-22,9.79132111836,-3.0892327760299633e-27,-9.651670763528642e-22,-0.0013787677848411594,0.0,0.0,0.0,-177.68453693400002,310.494028236,0.561605205701692,38673.13609943121,239.89282455555556,2.775690287922552e-07,0.5254303693230259,-16.15988683060838,0.0,0.0,0.0,0.57254092,177.7703824587656
19.0,1.9141440000000002e-10,0.5731386355848,178.54874643239998,7414.993324416001,5.672320068981571e-07,-8.412486994612668e-22,9.791375802528002,-3.0892327760299633e-27,-9.459684545809266e-22,-0.0013860688112615172,0.0,0.0,0.0,-178.5487464324,310.56878348400005,0.562774600239734,38772.33530098274,240.0083526666667,2.793483174383594e-07,0.52875741668016,-16.35144232838455,0.0,0.0,0.0,0.575183831,178.63398772978078
19.1,1.926336e-10,0.5792299355688,179.41164312672,7397.095294680001,5.77703982410123e-07,-8.2205007768932915e-22,9.791430751872,-3.0717794835100202e-27,-9.26769832808989e-22,-0.0013933699424016298,0.0,0.0,0.0,-179.4116431572,310.6438807176,0.563949663944774,38872.09227403521,240.12443772222224,2.8112760608446356e-07,0.5320900510036428,-16.544347416598793,0.0,0.0,0.0,0.577820625,179.4962858500364
19.2,1.941576e-10,0.585354016488,180.27321784248002,7379.111040072,5.864306286700947e-07,-8.011061266653973e-22,9.79148596944,-3.0717794835100202e-27,-9.05825881785057e-22,-0.0014006711782614976,0.0,0.0,0.0,-180.2732178628,310.71932268,0.565130396816812,38972.408771006085,240.2410835,2.833517168920938e-07,0.5354281610879341,-16.738602815863004,0.0,0.0,0.0,0.580451264,180.35726750809602
19.3,1.953768e-10,0.5915108649312,181.13346131376,7361.040697752001,5.951572749300664e-07,-7.819075048934596e-22,9.791541449136,-3.0717794835100202e-27,-8.866272600131195e-22,-0.0014079724839345356,0.0,0.0,0.0,-181.1334613036,310.7951090664,0.566317314234666,39073.28593144554,240.35829011111113,2.85131005538198e-07,0.5387717780705851,-16.934213499288955,0.0,0.0,0.0,0.583075715,181.2169233925232
19.4,1.9659600000000002e-10,0.5977004656584001,181.99236430512,7342.884392688,6.03883921190038e-07,-7.609635538695278e-22,9.791597197056001,-3.0717794835100202e-27,-8.674286382411819e-22,-0.0014152739117806214,0.0,0.0,0.0,-181.9923642848,310.8712340856,0.5675093854407,39174.721136303415,240.47604977777777,2.869102941843022e-07,0.5421207862978337,-17.13118006293834,0.0,0.0,0.0,0.585693953,182.0752441404372
