time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
5.1,6387154.333410219,0.07295816234448421,-1.2192e-16,-8.656320000000001e-15,0.04181015407174946,49.61253603903951,9017.333410244562,1.1422639650981017e-08,0.0,9.786460933685905,-49.61253603903951,303.7735618823367,0.46609183891502326,30721.637438267684,229.6199998354111,9.43022982435226e-14,0.12941904803150497,-1.0540335423913487,0.0,0.0,0.0
5.2,6387149.323760001,0.07721488689069501,-2.7432000000000004e-16,-8.656320000000001e-15,0.04343058719897456,50.58042204774398,9012.323760000556,1.2089099999797482e-08,0.0,9.786476310194884,-50.58042204774399,303.79503956523826,0.46637240809141756,30744.477658964006,229.65247059986336,9.60815868896268e-14,0.13198255692970343,-1.0959112382455762,0.0,0.0,0.0
5.3,6387144.217335506,0.08163522370280452,-1.2192e-16,-1.7312640000000002e-14,0.04508237659241046,51.54801983630786,9007.21733551844,1.2781177460597993e-08,0.0,9.786491983777914,-51.54801983630786,303.8169306168425,0.46665853059223683,30767.7732830414,229.68556867298278,9.786087553573099e-14,0.1345503916422974,-1.138636696136194,0.0,0.0,0.0
5.4,6387139.014165908,0.08622228607488648,-6.096e-17,-8.656320000000001e-15,0.04676553463552487,52.515323622812,9002.014165913899,1.3499359554457184e-08,0.0,9.786507954347698,-52.51532362281199,303.8392348250044,0.46695021248812807,30791.524998775763,229.71929386908388,1.0008498634336124e-13,0.13712258477598527,-1.1822119092972874,0.0,0.0,0.0
5.5,6387133.714280861,0.09097925092217768,-6.096e-17,-8.656320000000001e-15,0.04848007359591493,53.482327611643925,8996.714280872562,1.42441437735157e-08,0.0,9.78652422181533,-53.48232761164393,303.8619519735188,0.46724745996461636,30815.73350769414,229.7536459988,1.0230909715099149e-13,0.13969917155215805,-1.2266389072239898,0.0,0.0,0.0
5.6,6387128.317710664,0.09590921695341502,-6.096e-17,-8.656320000000001e-15,0.05022600564105975,54.449025993252704,8991.317710668323,1.501601536468416e-08,0.0,9.786540786090104,-54.449025993252704,303.8850818421077,0.46755027932164095,30840.39952456664,229.78862486905166,1.0408838579709569e-13,0.1422801895733835,-1.2719197556372268,0.0,0.0,0.0
5.7,6387122.82448613,0.10101535782795837,-1.2192e-16,-1.7312640000000002e-14,0.052003342852537326,55.41541294389734,8985.824486147343,1.5815471317448382e-08,0.0,9.786557647079626,-55.41541294389734,303.90862420645243,0.4678586769741218,30865.523777451144,229.8242302830911,1.0542285228167384e-13,0.1448656786139721,-1.3180565564433036,0.0,0.0,0.0
5.8,6387117.234638749,0.10630078032063889,-6.096e-17,-1.7312640000000002e-14,0.05381209723939906,56.38148262540207,8980.234638754126,1.6642998149318675e-08,0.0,9.786574804689629,-56.38148262540206,303.9325788381058,0.46817265945067177,30891.10700760813,229.8604620403628,1.0764696308930409e-13,0.14745568043111043,-1.3650514476828088,0.0,0.0,0.0
5.9,6387111.54820049,0.11176864912516166,-1.2192e-16,0.0,0.05565228074952486,57.34722918490686,8974.548200499807,1.7499091457008123e-08,0.0,9.78659225882428,-57.347229184906865,303.9569455045895,0.4684922333948845,30917.149969612954,229.89731993664225,1.0942625173540829e-13,0.15005023859538236,-1.4129066034804336,0.0,0.0,0.0
6.0,6387105.765203968,0.11742210175051868,-6.096e-17,8.656320000000001e-15,0.05752390528041238,58.31264675462158,8968.765203992773,1.83842425768811e-08,0.0,9.786610009385774,-58.31264675462158,303.9817239693502,0.46881740556471635,30943.65343131798,229.93480376396224,1.1120554038151249e-13,0.15264939833721183,-1.461624233984498,0.0,0.0,0.0
