time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s,feVelocity_m_s_Z_1
0.0,6387281.000000001,0.0,0.0,6387281.000000001,0.0,0.0,0.0,465.76787589315,0.0,0.0,0.0,0.0,9144.0,0.0,0.0,9.786072158144812,0.0,-0.0,0.0,0.0,0.0,1.1726615295546747e-20,-0.0,303.22990953514415,0.4590410846190738,30148.630867738,228.7993739345824,4.76345496676923e-18,0.015558624642095053,-0.0,-0.0,0.0,-0.0,0.0201035570353269,8.529262313261823,6.095994788154602,0.0
0.0099999997764825,6387280.999510699,4.657678812134825,2.997749936415907e-20,6387280.999512397,5.355930287436195e-08,2.997749936415908e-20,-0.09786063972094695,465.7678865203379,5.995497326953609e-18,2.4058521315562272e-20,1.0733981788234013e-05,0.09752099641783404,9143.999512398042,8.385305559353135e-15,4.693311499282331e-27,9.786072159641359,-1.371494413858411e-43,3.76158192263107e-37,-7.292115083853057e-07,0.0,0.0,1.1726615295546747e-20,-0.09752099641783404,303.22991162934085,0.4590411116037508,30148.63305645277,228.79937709489656,4.784773890315872e-18,0.015560561710344187,-0.00024891977791736443,-0.0,0.0,-0.0,0.0201060939580202,8.53141557011924,6.096764067817687,0.09752099641783404
0.0199999995529651,6387280.9980427865,9.315357730184257,1.1990984445149756e-19,6387280.99804958,2.1516909554577524e-07,1.1990984445149756e-19,-0.1957211054446803,465.7678970774229,1.199096286039581e-17,4.809590481103682e-20,2.161144856984195e-05,0.19504181881502264,9143.998049579672,3.368711907484254e-14,1.8773222046769706e-26,9.786072164131024,-1.0971955438132219e-42,1.504632769052128e-36,-1.4584230336871194e-06,0.0,0.0,1.1726615295546747e-20,-0.19504181881502264,303.2299179119845,0.45904119255848025,30148.63962265392,228.7993865759201,4.80235997833568e-18,0.015566480226574699,-0.0004980293378244715,-0.0,0.0,0.0,0.0201137736439704,8.537935272293893,6.0990925125122075,0.19504181881502264
0.0299999993294477,6387280.995596274,13.973036753472378,2.697967519892506e-19,6387280.995611558,4.86289329256806e-07,2.697967519892506e-19,-0.2935814004165554,465.7679075685651,1.7986421483153274e-17,7.213683459961875e-20,3.263655966847225e-05,0.2925624704368031,9143.995611557382,7.613401220189245e-14,4.2239687305853165e-26,9.786072171613782,-6.583173339925834e-42,6.018531076206512e-36,-2.187634576134013e-06,0.0,0.0,1.1726615295546747e-20,-0.2925624704368031,303.2299283830211,0.4590413274825929,30148.650566287695,228.79940237757197,4.866577424735638e-18,0.015576375576806887,-0.0007475195397976201,-0.0,0.0,0.0,0.0201265886425972,8.54882070631432,6.102978650402069,0.2925624704368031
0.0399999991059303,6387280.992171158,18.630715881353364,4.796382102385395e-19,6387280.992198331,8.684100546247465e-07,4.796382102385397e-19,-0.39144152434036694,465.76791799648703,2.3981866813059936e-17,9.617494666045047e-20,4.381203719195858e-05,0.39008295098684187,9143.992198331174,1.3595926900436282e-13,7.509270546017752e-26,9.786072182089624,2.117582368133499e-22,3.0883312147762705e-28,-2.916846135959269e-06,0.0,0.0,1.1726615295546747e-20,-0.39008295098684187,303.2299430424503,0.4590415163761254,30148.665887357987,228.79942449985225,4.8618265716902616e-18,0.015590240125963713,-0.0009975807474379122,-0.0,0.0,-0.0,0.0201445277780294,8.564072585651981,6.108419047203064,0.39008295098684187
0.050000000745058,6387280.987767442,23.28839511320862,7.49434061817834e-19,6387280.987809897,1.3630485255134774e-06,7.49434061817834e-19,-0.4893014767897017,465.7679283639052,2.9977299663848596e-17,1.2021108084506605e-19,5.514059701091302e-05,0.4876032600385875,9143.98780989764,2.134004325337887e-13,1.1733225190000662e-25,9.786072195558566,-1.3166346992246355e-40,7.222237291440137e-35,-3.6460577134004326e-06,0.0,0.0,1.1726615295546747e-20,-0.48760326003858745,303.22996189028623,0.4590417592393174,30148.685585885512,228.799452942783,4.8522220426324464e-18,0.015608063239514062,-0.0012484025966660738,-0.0,0.0,0.0,0.0201675817370414,8.583690910306872,6.11540977801895,0.4876032600385875
0.0599999986588954,6387280.982385129,27.946074448446634,1.0791840348877346e-18,6387280.982446267,1.9717491161941327e-06,1.0791840348877351e-18,-0.5871612572085193,465.7679386735274,3.597269650515522e-17,1.4422174084615998e-19,6.662494647171268e-05,0.5851233970358515,9143.982446267,3.086992918603327e-13,1.6895828410454835e-25,9.786072212020574,-4.235164736261367e-22,-9.264993143939727e-28,-4.375269308699291e-06,0.0,0.0,1.1726615295546747e-20,-0.5851233970358514,303.2299849264841,0.4590420560716687,30148.709661831315,228.79948770629804,4.929902959994604e-18,0.015629831323654423,-0.0015001737596673456,-0.0,0.0,-0.0,0.0201957300305366,8.607674966807542,6.123945446117401,0.5851233970358515
0.0700000002980232,6387280.976024219,32.60375388650296,1.4688880676911592e-18,6387280.976107433,2.6960832011468483e-06,1.4688880676911597e-18,-0.685020864911891,465.76794892805157,4.196809840121606e-17,1.6824803284941178e-19,7.826778314903897e-05,0.6826433612935475,9143.976107433577,4.2210186325479423e-13,2.2997079245233645e-25,9.786072231475668,-2.457718164604669e-40,9.629649721904816e-35,-5.104480922101865e-06,0.0,0.0,1.1726615295546747e-20,-0.6826433612935474,303.2300121510674,0.4590424068735742,30148.738115229433,228.79952879043418,5.048589402067767e-18,0.01565552787645454,-0.0017530817139201846,-0.0,0.0,-0.0,0.0202289503067731,8.636025468625446,6.134019673542023,0.6826433612935475
0.0799999982118606,6387280.968684712,37.26143342684006,1.918545942004453e-18,6387280.9687934,3.537649100917406e-06,1.9185459420044536e-18,-0.7828802990868964,465.7679591301629,4.796348046740937e-17,1.9226512202039016e-19,9.007179165791865e-05,0.7801631519985872,9143.96879339964,5.538583817122566e-13,3.003697428339182e-25,9.786072253923836,-5.617641587904385e-40,1.925929944379043e-34,-5.833692553858382e-06,0.0,0.0,1.1726615295546747e-20,-0.780163151998587,303.23004356402527,0.45904281164500305,30148.770946079712,228.7995761951767,5.106023491173323e-18,0.01568513354935185,-0.002007312517456799,-0.0,0.0,-0.0,0.0202672202140092,8.668741702289118,6.1456251011123655,0.7801631519985872
0.0900000035762786,6387280.960366613,41.91911306894716,2.428157671067637e-18,6387280.96050417,4.498071895864087e-06,2.428157671067637e-18,-0.880739558793671,465.7679692825327,5.3958874958383605e-17,2.1630532056850493e-19,0.00010203964282208405,0.8776827682109286,9143.96050416973,7.042232717924841e-13,3.801551373866563e-25,9.786072279365069,-6.319846864517901e-40,1.9259299443768666e-34,-6.5629042042232735e-06,0.0,0.0,1.1726615295546747e-20,-0.8776827682109287,303.230079165337,0.459043270385814,30148.808154373422,228.79962992049636,4.817689449915586e-18,0.01571862621859304,-0.002263050591458167,-0.0,0.0,0.0,0.0203105118125677,8.705824381270032,6.15875240719986,0.8776827682109286
