time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
9.1,243.83273231832,-0.2720349537192,-163.381044078,2083.1085416232,-2.2165681500327987e-07,0.0003854453187945105,9.807784829407614,-3.595378259108319e-11,0.00038554099774410486,2.199114857512855e-07,7.289999999989351e-05,0.0,0.0,163.381044078,332.20491973919997,0.998316600922172,78695.95008849233,274.61412672222224,-65.22810430853755,0.07269963007099359,43.696038758756345,0.0,0.0,0.0,0.883519499,293.5092702190572
9.2,243.38717704992,-0.2739087443328,-162.10734961752001,2099.3829291912,-2.2514747350726852e-07,0.000389263523239221,9.807734674567769,-3.6651914291880926e-11,0.0003893599003205161,2.2514747350726852e-07,7.289999999989351e-05,0.0,0.0,162.1073495972,332.14096904160004,0.996702434464196,78538.43816112453,274.50840833333336,-64.76474155897915,0.07281434525822954,43.125973314593125,0.0,0.0,0.0,0.880443948,292.4312528685016
9.3,242.94478082016002,-0.2757632170272,-160.83753480384001,2115.5301413976,-2.3038346126325152e-07,0.00039307474636692344,9.807684912919925,-3.7350045992678656e-11,0.0003931718215799194,2.2863813201125716e-07,7.289999999989351e-05,0.0,0.0,160.837534814,332.0775057192,0.9951006370978521,78382.25515034472,274.40351594444445,-64.3066107187202,0.07292220128773476,42.56261713198865,0.0,0.0,0.0,0.877387114,291.3602720315336
9.4,242.50550799792,-0.2775984748248,-159.57155409984,2131.550564424,-2.3387411976724017e-07,0.00039687905799078795,9.80763554141608,-3.804817769347638e-11,0.00039697681388219217,2.3387411976724017e-07,7.289999999989351e-05,0.0,0.0,159.57155411,332.01452916240004,0.99351120882314,78227.39808757685,274.2994473333334,-63.85365574016831,0.0730233582954874,42.00588186481341,0.0,0.0,0.0,0.874348896,290.2962854723008
9.5,242.06932340928003,-0.2794146180048,-158.30936248656002,2147.4445792704,-2.3911010752322315e-07,0.0004006764930173996,9.807586563104238,-3.874630939427412e-11,0.0004007749470405047,2.3736477827122881e-07,7.289999999989351e-05,0.0,0.0,158.30936247640003,331.9520372376,0.9919346650188781,78073.85256086294,274.1961997777778,-63.40579330813266,0.07311794083169268,41.45566205907758,0.0,0.0,0.0,0.871329197,289.23925172661677
9.6,241.63619224608,-0.28121174684640005,-157.05091570704,2163.2125623648,-2.426007660272118e-07,0.0004044671212599286,9.807537968840395,-3.944444109507185e-11,0.00040456623850814935,2.426007660272118e-07,7.289999999989351e-05,0.0,0.0,157.0509157172,331.8900293352,0.990370490306248,77921.6155537467,274.093771,-62.962974225282174,0.07320611348055038,40.9118754271295,0.0,0.0,0.0,0.868327923,288.1891301534056
9.7,241.20608030976,-0.2829899591904,-155.79617011392,2178.8548864776003,-2.478367537831948e-07,0.00040825096017166725,9.807489764720556,-4.014257279586958e-11,0.0004083507580982963,2.460914245312005e-07,7.289999999989351e-05,0.0,0.0,155.7961701444,331.828504236,0.98881868468525,77770.68424129287,273.99215844444444,-62.52512238254503,0.0732880007922657,40.374422813661134,0.0,0.0,0.0,0.865344978,287.1458811404792
9.8,240.77895370656,-0.2847493510488,-154.54508263896,2194.3719188928003,-2.5132741228718345e-07,0.0004120280795657857,9.807441944648717,-4.0840704496667316e-11,0.0004121285581708231,2.5132741228718345e-07,7.289999999989351e-05,0.0,0.0,154.5450826288,331.7674607208,0.9872792481558841,77621.05005293504,273.89135983333335,-62.09217666135621,0.07336374066170874,39.8432157301999,0.0,0.0,0.0,0.862380274,286.10946579587124
9.9,240.3547790304,-0.28649001721440004,-153.29761088448,2209.7640241512,-2.5656340004316645e-07,0.0004157985143488691,9.80739451167288,-4.171336912266447e-11,0.00041589965617902215,2.548180707911721e-07,7.289999999989351e-05,0.0,0.0,153.297610854,331.70689757040003,0.9857521807181501,77472.71006797744,273.7913726666667,-61.66407709968835,0.07343347543197119,39.3181670672219,0.0,0.0,0.0,0.85943372,285.0798459992812
10.0,239.93352327144004,-0.28821205095600005,-152.05371294048,2225.0315610024004,-2.6005405854715507e-07,0.00041956231688079483,9.807347462745046,-4.241150082346221e-11,0.00041966412193606366,2.6005405854715507e-07,7.289999999989351e-05,0.0,0.0,152.0537129608,331.64681356560004,0.984237997750866,77325.66155724533,273.69219483333336,-61.240760176936796,0.07349732965325825,38.799188180566794,0.0,0.0,0.0,0.856505231,284.0569846078524
