time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
13.3,6380796.842357181,-2.697497373714105,3447.2914343883153,227.43222151416361,-0.33508903393554434,-112.73360121448889,2660.779848417688,-4.227524305131309e-07,0.000543899834756344,9.80600080747141,112.73360121448889,329.9280244884764,0.9414108651096199,73196.53678461483,270.86206086911443,-49.583473902442606,0.0730481034894988,24.543953920911278,0.0,0.0,0.0
13.4,6380808.0461134985,-2.731071487872604,3470.0237969375403,227.09295190399342,-0.33622193419752894,-111.58996307464705,2671.996007956918,-4.280134221457026e-07,0.0005474854873646308,9.805966277832072,111.58996307464705,329.8836568644112,0.9403338482366,73093.13400581806,270.7892165081567,-49.29496282004303,0.07297743920977905,24.189289790009525,0.0,0.0,0.0
13.5,6380819.13556436,-2.7647580985023037,3492.7223087039315,226.7556552768264,-0.3373386633259265,-110.44874557495456,2683.097924887264,-4.3329203347746644e-07,0.0005510657963994465,9.805932100076502,110.44874557495454,329.83973542544703,0.9392687336292018,72990.90131069286,270.71711435918894,-49.0096407579405,0.0729042975932113,23.83834314273564,0.0,0.0,0.0
13.6,6380830.110950801,-2.7985555675191565,3515.387165150333,226.42030983607282,-0.3384392732750796,-109.30992336398985,2694.0858400052634,-4.3858800796422105e-07,0.0005546407929006064,9.805898273457784,109.30992336398985,329.79625939227736,0.9382154690265185,72889.83279600358,270.645752850555,-48.727472575090836,0.0728287434295557,23.491062201549315,0.0,0.0,0.0
13.7,6380840.972511358,-2.8324623186545006,3538.0185595753887,226.08689402487775,-0.33952381519097397,-108.17347144299323,2704.959991585564,-4.439010987518329e-07,0.0005582105075653385,9.805864797236994,108.17347144299323,329.7532279934351,0.9371740028172786,72789.92263475046,270.5751304271078,-48.44842371849942,0.07275084032412438,23.147395926308818,0.0,0.0,0.0
13.8,6380851.720482069,-2.86647672404572,3560.6166831370397,225.75538652211384,-0.34059233942349393,-107.03936516085881,2715.7206154229607,-4.492310509018036e-07,0.0005617749707520478,9.805831670682826,107.03936516085881,329.71064046512794,0.9361442840314443,72691.16507516945,270.50524554990665,-48.172460211940056,0.07267065071965874,22.80729399925475,0.0,0.0,0.0
13.9,6380862.355096564,-2.9005971834795203,3583.181724876056,225.42576623844934,-0.34164489554030997,-105.9075802092252,2726.3679448630364,-4.5457761381801377e-07,0.0005653342124840053,9.805798893071621,105.9075802092252,329.6684960511076,0.9351262623325851,72593.55443984832,270.4360966959872,-47.89954864496388,0.07258823591810354,22.470706810347597,0.0,0.0,0.0
14.0,6380872.87658597,-2.934822112994004,3605.7138717389257,225.0980123124911,-0.34268153233892046,-104.77809261766795,2736.90221083965,-4.5994053944554343e-07,0.0005688882624529913,9.805766463687196,104.77809261766795,329.62679400259924,0.9341198880118471,72497.08512494282,270.3676823581995,-47.62965616218845,0.07250365610153696,22.137585442944633,0.0,0.0,0.0
14.1,6380883.285179133,-2.969149916466446,3628.2133086003532,224.77210410700314,-0.3437022978598349,-103.6508787489882,2747.3236419032955,-4.6531957783404517e-07,0.0005724371500228598,9.805734381820793,103.65087874898819,329.585533578122,0.9331251119795525,72401.75159923208,270.3000010449172,-47.362750452711914,0.0724169703526953,21.807881659741025,0.0,0.0,0.0
14.2,6380893.581102458,-3.003579008190713,3650.6802182855654,224.4480212051925,-0.34470723939824144,-102.52591529459752,2757.6324642608724,-4.707144806615636e-07,0.0005759809042330549,9.805702646770918,102.52591529459752,329.5447140434158,0.9321418857590664,72307.54840335582,270.2330512798789,-47.09879973983889,0.07232823667482043,21.481547889057662,0.0,0.0,0.0
14.3,6380903.764580125,-3.038107801494864,3673.1147815920153,224.12574340707098,-0.3456964035164274,-101.40317926999631,2767.828901801783,-4.761249994647718e-07,0.000579519553802076,9.805671257843326,101.40317926999631,329.5043346712979,0.9311701614794277,72214.47014892427,270.1668316019234,-46.83777277094569,0.07223751201107137,21.15853721138857,0.0,0.0,0.0
14.4,6380913.835833937,-3.072734731312994,3695.517177310965,223.80525072588065,-0.3466698360560202,-100.28264801034042,2777.9131761331455,-4.815508891627907e-07,0.0005830531271308667,9.805640214350788,100.28264801034044,329.4643947415869,0.9302098918693178,72122.51151781101,270.1013405648539,-46.57963880763818,0.0721448522635592,20.838803346276766,0.0,0.0,0.0
14.5,6380923.795083503,-3.107458225790814,3717.8875822484806,223.48652338458933,-0.3476275821488625,-99.16429916610178,2787.88550661157,-4.869919036153268e-07,0.0005865816523061624,9.805609515613142,99.16429916610178,329.4248935409257,0.9292610302491249,72031.66726120823,270.0365767371256,-46.32436761598302,0.0720503123114414,20.522300639412958,0.0,0.0,0.0
14.6,6380933.642546175,-3.1422766948810414,3740.226171246347,223.16954181245177,-0.3485696862292775,-98.04811069881238,2797.7461103726932,-4.924477938354541e-07,0.0005901051571037803,9.805579160957082,98.04811069881238,329.38583036276066,0.9283235305262022,71941.93219903883,269.9725387017778,-46.07192945711481,0.07195394602913255,20.208984050088535,0.0,0.0,0.0
14.7,6380943.378437174,-3.17718860394256,3762.5331172022716,222.85428664163462,-0.34949619204551685,-96.93406087689566,2807.4952023720584,-4.979183195192601e-07,0.0005936236689918517,9.805549149716134,96.93406087689564,329.34720450713365,0.9273973471862095,71853.30121895803,269.90922505607335,-45.822295077813855,0.07185580630356739,19.8988091388198,0.0,0.0,0.0
14.8,6380953.002969522,-3.2121923886701715,3784.808591090188,222.54073870390664,-0.3504071426701032,-95.82212827158216,2817.1329953964546,-5.03403235720256e-07,0.0005971372151340092,9.8055194812305,95.82212827158217,329.3090152806522,0.9264824352887835,71765.76927580526,269.84663441144556,-45.5754357014981,0.07175594505115651,19.591732055333217,0.0,0.0,0.0
14.9,6380962.516354051,-3.247286483358154,3807.0527619799136,222.228879027389,-0.35130258051185087,-94.71229175290405,2826.6597001082173,-5.089022972685515e-07,0.0006006458223925072,9.805490154847018,94.71229175290405,329.27126199636416,0.9255787504606844,71679.3313907757,269.7847653932461,-45.33132301924746,0.07165441323444817,19.287709526740723,0.0,0.0,0.0
15.0,6380971.918799641,-3.282469337836988,3829.2657970566247,221.9186888333671,-0.35218254732575677,-93.60453048577368,2836.0755250736006,-5.144152614377164e-07,0.0006041495173313075,9.80546116991906,93.60453048577367,329.23394397358715,0.9246862488879096,71593.98265055951,269.7236166404589,-45.08992918097952,0.07155126087789306,18.986698845955058,0.0,0.0,0.0
15.1,6380981.2105129445,-3.31773941741682,3851.4478616399406,221.6101495331633,-0.35304708422445186,-92.49882392613812,2845.3806767900414,-5.199418879255836e-07,0.0006076483262191127,9.805432525806452,92.49882392613812,329.1970605379205,0.9238048873127565,71509.71820688208,269.6631868056967,-44.8512267870018,0.07144653708385938,18.688657860435892,0.0,0.0,0.0
15.2,6380990.391698698,-3.353095185807656,3873.5991192028177,221.30324272506562,-0.3538962316881683,-91.3951518172104,2854.5753597134003,-5.254819361856396e-07,0.0006111422750323336,9.805404221875271,91.39515181721039,329.16061102104476,0.9229346230254216,71426.53327557383,269.60347455485555,-44.615188879483306,0.07134029004756107,18.39354496106732,0.0,0.0,0.0
15.3,6380999.462559529,-3.388535071065402,3895.7197313899637,220.99795019131673,-0.3547300295752057,-90.29349418577821,2863.6597762863526,-5.310351600793358e-07,0.0006146313894580367,9.805376257497967,90.29349418577823,329.1245947606568,0.9220754138587438,71344.4231359438,269.54447856698164,-44.38178893423915,0.07123256707194768,18.101319071334178,0.0,0.0,0.0
15.4,6381008.423296121,-3.424057578874682,3917.8098580361493,220.69425389515624,-0.35554851713279784,-89.19383133858456,2872.6341269735876,-5.366013256417954e-07,0.0006181156948968155,9.80534863205308,89.19383133858457,329.0890111004034,0.9212272181835147,71263.3831301731,269.4861975341439,-44.15100085268143,0.07112341458230712,17.81193963672505,0.0,0.0,0.0
15.5,6381017.274107203,-3.459661145128814,3939.869657184078,220.3921359779206,-0.3563517330056618,-88.09614385877926,2881.4986102754388,-5.421801879719086e-07,0.0006215952164656385,9.805321344925282,88.09614385877926,329.0538593897072,0.9203899949007988,71183.40866247793,269.42863016114,-43.92279895380317,0.07101287813985349,17.52536661430994,0.0,0.0,0.0
15.6,6381026.015189613,-3.495344277563819,3961.8992851020566,220.09157875619582,-0.3571397152476236,-87.00041260244275,2890.2534227732867,-5.477715134276841e-07,0.0006250699790006389,9.805294395505186,87.00041260244275,329.0191389837273,0.9195637034378108,71104.49519854657,269.37177516539003,-43.697157966447826,0.07090100245578632,17.24156046258967,0.0,0.0,0.0
15.7,6381034.646738183,-3.5311054310144754,3983.8988963012835,219.79256471902346,-0.3579125013298228,-85.90661869518048,2898.8987591466107,-5.533750600803079e-07,0.000628540007059861,9.805267783189379,85.90661869518048,328.9848492432645,0.9187483037423498,71026.63826491541,269.31563127678555,-43.47405302168949,0.07078783140426229,16.960482131542168,0.0,0.0,0.0
15.8,6381043.168945969,-3.56694309236254,4005.868643553065,219.49507652515834,-0.35867012815162175,-84.81474352878075,2907.434812193423,-5.589905910240232e-07,0.0006320053249259713,9.805241507380238,84.81474352878074,328.95098953462127,0.9179437562765115,70949.8334482249,269.26019723743946,-43.253459645294335,0.07067340803547,16.682093052852306,0.0,0.0,0.0
15.9,6381051.582004145,-3.6028557408221284,4027.808677905431,219.19909700037724,-0.35941263204922513,-83.72476875794267,2915.8617728688573,-5.646178681557773e-07,0.0006354659566089126,9.805215567485906,83.72476875794267,328.9175592295349,0.9171500220115338,70874.0763946082,269.2054718015367,-43.03535375038391,0.07055777458801428,16.406355130369942,0.0,0.0,0.0
16.0,6381059.886102049,-3.638841876204217,4049.7191486998654,218.90460913484023,-0.3601400488055677,-82.63667629706616,2924.179830313584,-5.702566565978864e-07,0.0006389219258485316,9.805189962920188,82.63667629706617,328.8845577050854,0.9163670624229535,70799.36280911701,269.1514537351961,-42.819711630249,0.07044097250125185,16.133230730771583,0.0,0.0,0.0
16.1,6381068.081427198,-3.674899984865087,4071.6002035874926,218.61159608049545,-0.36085241365878795,-81.55044831710737,2932.389171856049,-5.759067193712899e-07,0.0006423732561171502,9.805164693102473,81.55044831710737,328.85198434362013,0.9155948394857089,70725.6884551011,269.0981418163033,-42.6065099512709,0.07032304242699569,15.862682674407104,0.0,0.0,0.0
16.2,6381076.168165396,-3.711028567992922,4093.451988545049,218.32004114853916,-0.36154976131224936,-80.46606724249567,2940.4899830692807,-5.815678218199604e-07,0.0006458199706221079,9.805139757457694,80.46606724249565,328.8198385326465,0.9148333156683167,70653.0491535882,269.0455348343317,-42.395725745966836,0.07020402424120434,15.594674226333947,0.0,0.0,0.0
16.3,6381084.146500711,-3.7472261018766733,4115.274647890825,218.02992780691716,-0.36223212594298093,-79.38351574811047,2948.482447775403,-5.872397253888053e-07,0.0006492620923082589,9.805115155416178,79.38351574811045,328.78811966470715,0.9140824539273577,70581.44078259509,268.99363159011443,-42.18733640612807,0.07008395705499712,15.329169087526427,0.0,0.0,0.0
16.4,6381092.016615385,-3.783491117204562,4137.068324300021,217.7412396778763,-0.36289954121059526,-78.3027767563187,2956.366748075176,-5.92922200048665e-07,0.0006526996438604291,9.805090886413621,78.3027767563187,328.75682713734057,0.9133422177035592,70510.8592766722,268.94243089577554,-41.981319676190424,0.06996287922565769,15.066131386307253,0.0,0.0,0.0
16.5,6381099.778690072,-3.819822113990592,4158.833158820151,217.45396053556047,-0.36355204026595117,-77.223833434072,2964.1430643786443,-5.986150109654888e-07,0.0006561326477058378,9.80506694989099,77.22383343407199,328.72596035298636,0.9126125709165385,70441.3006262696,268.8919315745328,-41.77765364663487,0.06984082836714389,14.805525669924544,0.0,0.0,0.0
16.6,6381107.432903689,-3.856217589875776,4180.5692908859655,217.16807430365117,-0.3641896557600171,-76.14666919005784,2971.8115754199002,-6.043179229352158e-07,0.0006595611260164828,9.805043345294429,76.14666919005782,328.6955187188817,0.9118934779599069,70372.76087717222,268.84213246054003,-41.5763167475363,0.06971784136041331,14.547316896314484,0.0,0.0,0.0
16.7,6381114.97943357,-3.8926760570692878,4202.276858334458,216.8835650530523,-0.36481241985201857,-75.07126767190707,2979.372458286612,-6.100307030384215e-07,0.0006629851007114811,9.805020072075271,75.07126767190707,328.6655016469698,0.911184903696116,70305.23612990785,268.79303239871115,-41.37728774221175,0.0695939543633033,14.291470426030607,0.0,0.0,0.0
16.8,6381122.418455338,-3.929196042303014,4223.955997419212,216.60041699961846,-0.36542036421832297,-73.99761276346148,2986.825888446127,-6.15753120633336e-07,0.0006664045934593835,9.804997129689873,73.99761276346146,328.63590855385746,0.910486813452695,70238.72253927466,268.7446302446228,-41.18054572103405,0.06946920282037797,14.037952014359405,0.0,0.0,0.0
