time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s
0.0,6378137.000000209,0.0,0.0,6378137.000000209,0.0,0.0,304.80000000000007,465.1010848975652,304.79999999999995,304.79999999999995,0.0,-304.80000000000007,0.0,0.0,0.0,9.814197353250055,0.0,2.220446049250313e-16,0.0,7.292114999989522e-05,0.0,1.6191747942405682e-20,304.80000000000007,340.2938020346913,1.2250033106982612,101325.16165865559,288.15,-146.79522038190274,0.0,146.7952203819027,0.0,0.0,0.0,1.266706273326059,113806.5316599627,431.04670248758106
0.1,6378167.380374097,46.510108492047515,30.429390281818634,6378167.380543674,-0.00022153571342230902,30.429390281818634,302.8148921390046,465.1010849595731,303.79470124989075,303.7932565405813,-0.004423485024397952,-302.8197330461611,30.38061605220437,-3.473344304166337e-11,4.769315017966743e-06,9.814103707522698,2.8061114279735655e-23,4.7708673145633465e-06,3.4733443057343846e-11,7.292114999989522e-05,0.0,1.6191747942405682e-20,302.81973304616105,340.1771780963264,1.2214345018783528,100960.7333188828,287.9525269391881,-145.1701665025779,0.0021137945519126276,144.7035793638608,0.0,0.0,0.0,1.2609332386529757,112365.94859232575,428.93514695914206
0.2000000000000001,6378197.563451478,93.02021699248922,60.75930623413208,6378197.564129786,-0.0008832649219942837,60.75930623413208,300.8489995492603,465.1010850389563,302.8054366248642,302.80257063081547,-0.008803923391355512,-300.8586671332994,60.56441897571981,-1.3848190074287884e-10,9.539590797744268e-06,9.814010669781348,5.618557204596321e-23,9.526093480556222e-06,1.384819007083942e-10,7.292114999989522e-05,0.0,1.6191747942405682e-20,300.8586671332994,340.0612711727806,1.217896728655073,100599.72103183807,287.75633502682894,-143.57684499741023,0.004174447922972343,142.65240593284003,0.0,0.0,0.0,1.2552301722768522,110953.6404673488,426.84963111748175
0.3000000000000002,6378227.5506388135,139.53032549518244,90.99083835640755,6378227.552164998,-0.001980913355099489,90.99083835640755,298.89705144913756,465.10108497878053,301.8269946217483,301.82273042534734,-0.013141880252482828,-298.91153173321703,90.55281382082106,-3.1057426830547884e-10,1.4308889602821911e-05,9.813918235669322,1.5664932997661555e-21,1.426585012954132e-05,3.1057426837756375e-10,7.292114999989522e-05,0.0,1.6191747942405682e-20,298.91153173321703,339.9460765777922,1.21438966037436,100242.08516067655,287.56141509388357,-142.00981900547413,0.006183307830261713,140.63606573384132,0.0,0.0,0.0,1.24957541148057,109565.31042690299,424.78274845006234
0.4000000000000003,6378257.343318707,186.04043397848992,121.1250599687757,6378257.346031913,-0.0035102625672657926,121.1250599687757,296.9588117388436,465.10108462606564,300.8591970571796,300.853557406549,-0.017437908165587535,-296.97809099365827,120.34718180543483,-5.503482184596461e-10,1.9078490922657034e-05,9.813826400903778,0.0,1.8990306189295543e-05,5.503482186844832e-10,7.292114999989522e-05,0.0,1.6191747942405682e-20,296.97809099365827,339.8315897061822,1.2109129720978575,99887.78677268833,287.36775812679855,-140.46851245974526,0.008141682229802969,138.6537906655567,0.0,0.0,0.0,1.243968212300005,108200.43233085073,422.73421163163283
0.5000000000000003,6378286.942850412,232.55054240566903,151.1630267685539,6378286.947089776,-0.00546714869635068,151.1630267685539,295.0340495091777,465.10108383166585,299.9018696400759,299.8948769568063,-0.021692547440527826,-295.0581142471955,149.94888082042337,-8.571500062168276e-10,2.384794801694274e-05,9.813735161274211,2.0462458143130733e-21,2.3699627814688408e-05,8.57150006298976e-10,7.292114999989522e-05,0.0,1.6191747942405682e-20,295.0581142471955,339.71780603213807,1.207466344476183,99536.78762335262,287.175355264209,-138.95236521728538,0.010050840695101822,136.70483381536621,0.0,0.0,0.0,1.2384078478525098,106858.4945743524,420.7037398854721
0.6000000000000004,6378316.350570336,279.0606507252491,181.1057772140803,6378316.356674992,-0.007847461253079713,181.1057772140803,293.1225388987594,465.101082450156,298.95484186434715,298.9465182510075,-0.025906326474022325,-293.1513758686227,179.35924593940973,-1.2303342785541314e-09,2.8573774195823422e-05,9.81364451264082,6.521573226758323e-21,2.8393978448079947e-05,1.2303342784244206e-09,7.292114999989522e-05,0.0,1.6191747942405682e-20,293.1513758686227,339.60472110747344,1.2040494636237946,99189.05014062866,286.984197793612,-137.46083253156917,0.01191201574085221,134.78846875656075,0.0,0.0,0.0,1.2328936078755246,105538.99960612436,418.6910588052891
0.7000000000000005,6378345.567792547,325.5707588713992,210.95433289799584,6378345.576101624,-0.010647141949511886,210.95433289799584,291.22405895597706,465.101080339726,298.0179469051445,298.00831415257994,-0.03007976206887781,-291.2576551370627,208.57958991611304,-1.6692638902170167e-09,3.3273866372148764e-05,9.813554450932985,7.33061025444185e-21,3.3073518878026984e-05,1.6692638898796837e-09,7.292114999989522e-05,0.0,1.6191747942405682e-20,291.2576551370627,339.4923305599295,1.200662020996793,98844.53740968004,286.79427714812266,-135.9933845451846,0.013726404091996615,132.90398887270058,0.0,0.0,0.0,1.2274247982804491,104241.46346529944,416.6959001830227
0.8000000000000006,6378374.595809272,372.0808667642836,240.70969891032468,6378374.6066618925,-0.013862183558166463,240.70969891032468,289.3383935054791,465.10107736207203,297.0910215185255,297.0801011129477,-0.034213359750339546,-289.3767361026121,237.6112036839545,-2.173309724343898e-09,3.79913537901755e-05,9.813464972147726,2.0328628773347152e-20,3.7738407296528607e-05,2.1733097237738645e-09,7.292114999989522e-05,0.0,1.6191747942405682e-20,289.3767361026121,339.38063009146197,1.1973037132726865,98503.21315784662,286.60558490321444,-134.54950580182745,0.015495167906164965,131.05070670773443,0.0,0.0,0.0,1.222000740721413,102965.41533593094,414.7180018423229
0.9000000000000007,6378403.435891346,418.5909743104062,270.37286419168436,6378403.449626632,-0.017488628797974456,270.37286419168436,287.46533101903105,465.10107338229744,296.17390594439485,296.16171907427463,-0.038307614065023615,-287.50840745734695,266.4553568147868,-2.7418505173105954e-09,4.2661507919884195e-05,9.813376072348282,1.3552300115143085e-20,4.238879935473007e-05,2.74185051694754e-09,7.292114999989522e-05,0.0,1.6191747942405682e-20,287.50840745734695,339.2696154766785,1.1939742422366437,98165.04174036584,286.4181127737263,-133.12869477730862,0.01721943594487405,129.22795334130402,0.0,0.0,0.0,1.216620772177763,101710.39711879971,412.75710747749366
