time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
10.7,6386726.043048067,1.762766126003121,-1.49352e-15,-3.4655760000000007e-14,0.4514270272853122,103.15244613321684,8589.043048313573,2.7600465623806055e-07,0.0,9.78777564956383,-103.15244613321686,305.60442451868545,0.49055097638361356,32724.749705379807,232.39620967095556,6.650091314814447e-13,0.9098588349438773,-4.841242975949792,0.0,0.0,0.0
10.8,6386715.680703732,1.808287756561446,-1.5544800000000002e-15,-1.7312640000000002e-14,0.459147749840333,104.09434113426686,8578.68070399239,2.831326533012081e-07,0.0,9.78780746196588,-104.09434113426686,305.64858879881086,0.4911547123841589,32774.49577849993,232.46338378298222,6.685677087736531e-13,0.9172595025649117,-4.934308228023107,0.0,0.0,0.0
10.9,6386705.224201709,1.8545845105358765,-1.61544e-15,0.0,0.4669313928531012,105.03559847101995,8568.224202005553,2.903820429199524e-07,0.0,9.787839563589296,-105.03559847101997,305.6931480565888,0.49176451229038887,32824.75608707644,232.531168495725,6.743503968734917e-13,0.9246398116827883,-5.028382467201305,0.0,0.0,0.0
11.0,6386694.673606158,1.9016626570707875,-1.7678400000000001e-15,-1.7312640000000002e-14,0.4747777772177936,105.97621125430014,8557.673606466065,2.9775380760470653e-07,0.0,9.787871954241538,-105.97621125430015,305.7381018501324,0.49238038843567933,32875.53207132202,232.59956339959058,6.805779071348565e-13,0.9319993376062885,-5.123469570736855,0.0,0.0,0.0
11.1,6386684.02898185,1.9495284642050221,-1.61544e-15,-1.7312640000000002e-14,0.4826867204826024,106.91617256837223,8547.028982171785,3.0524892970356806e-07,0.0,9.78790463372799,-106.91617256837225,305.7834497333882,0.49300235326127484,32926.82518509321,232.66856808058225,6.863605952346951e-13,0.9393376550093346,-5.219573443626011,0.0,0.0,0.0
11.2,6386673.290394284,1.9981881815205242,-1.7678400000000001e-15,-1.7312640000000002e-14,0.4906580368414354,107.85547547075531,8536.290394621032,3.1286838870054913e-07,0.0,9.787937601851873,-107.85547547075531,305.8291912561117,0.4936304193158767,32978.636895864,232.73818212023724,6.894743503653774e-13,0.946654337785604,-5.316698018395599,0.0,0.0,0.0
11.3,6386662.457909665,2.047648022786503,-1.7678400000000001e-15,-1.7312640000000002e-14,0.49869153712692693,108.7941129920338,8525.457909999177,3.206131584823911e-07,0.0,9.787970858414397,-108.79411299203379,305.8753259638889,0.4942645992553333,33030.96868475425,232.80840509564612,6.939225719806379e-13,0.9539489589086065,-5.4148472548895565,0.0,0.0,0.0
11.4,6386651.531594834,2.0979141996598125,-1.88976e-15,-1.7312640000000002e-14,0.5067870288010836,109.73207813567049,8514.531595197748,3.284842126234213e-07,0.0,9.788004403214577,-109.73207813567049,305.9218533980901,0.49490490584243396,33083.82204650304,232.87923657938833,7.005949044035288e-13,0.9612210902980544,-5.514025140041933,0.0,0.0,0.0
11.5,6386640.511517429,2.148992892991061,-1.8288e-15,-1.7312640000000002e-14,0.5149443159453754,110.66936387782323,8503.511517805506,3.3648251989656636e-07,0.0,9.788038236049415,-110.66936387782323,305.96877309594066,0.49555135194721883,33137.19848952986,232.9506761395961,7.059327703418413e-13,0.968470302690829,-5.6142356876553245,0.0,0.0,0.0
11.6,6386629.397745721,2.2008902808409787,-1.88976e-15,-3.4655760000000007e-14,0.5231631992500642,111.6059631671614,8492.39774610844,3.4460904865063777e-07,0.0,9.788072356713661,-111.6059631671614,306.0160845904564,0.49620395054594707,33191.09953588595,233.02272333986335,7.090465254725237e-13,0.9756961655180454,-5.715482938158009,0.0,0.0,0.0
11.7,6386618.19034869,2.253612515446151,-1.95072e-15,-1.7312640000000002e-14,0.5314434760021765,112.54186892468474,8481.190349113485,3.528647632097179e-07,0.0,9.788106765000018,-112.54186892468474,306.0637874104532,0.4968627147214586,33245.526721276554,233.09537773925166,7.166085022184665e-13,0.98289824678636,-5.817770958364976,0.0,0.0,0.0
11.8,6386606.889396103,2.307165688852239,-1.95072e-15,-3.4655760000000007e-14,0.5397849400739277,113.47707404354178,8469.889396528186,3.612506184905644e-07,0.0,9.788141460699029,-113.47707404354178,306.11188108055876,0.4975276576625034,33300.481595055826,233.16863889226278,7.201670795106749e-13,0.9900761129640782,-5.921103841227944,0.0,0.0,0.0
