time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s
0.0,6387280.999951441,0.0,0.0,0.0,0.0,0.0,9144.0,0.0,0.0,9.78607229664024,0.0,-0.0,0.0,0.17453292519874922,0.34906585039849847,0.5235987755972477,0.0,303.2314967110032,0.45935725912772696,30180.552554021,228.79957777777778,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.1,6387280.95136632,2.370449814058632e-07,0.0,0.0,7.087644931575361e-06,0.975210801168096,9143.95140198696,3.711203299353818e-14,0.0,9.786072436817761,0.052501002355324566,0.034824631258549954,0.017884811334274303,0.16497125539576296,0.3566255597664876,0.5200047084552528,-0.975210801168096,303.231706656024,0.4593598618995028,30180.76153692701,228.79989272000003,0.0,0.0,0.0,0.0,-0.0,0.0,0.00321606954163,0.21843564222323142,0.9752142541607779
0.2,6387280.80506232,1.896359851965624e-06,0.0,0.0,2.8421693845662963e-05,1.95042163124952,9143.80512035928,2.968962708608564e-13,0.0,9.7860728758212,0.10536201040384861,0.06942342126170024,0.036647371898347346,0.1552772062537769,0.3637082707354774,0.5165441568782578,-1.9504216312495202,303.2323385972544,0.459367696329075,30181.39058251489,228.80084070611113,0.0,0.0,0.0,0.0,-0.0,0.0,0.00643212568852,0.8737574733599915,1.9504285113310558
0.3,6387280.561283281,6.40021452086616e-06,0.0,0.0,6.39784439070168e-05,2.925632520007992,9143.561317666801,1.002024955607615e-12,0.0,9.78607361410776,0.158698706683772,0.103702030183851,0.05629227948221912,0.145463489833791,0.3703160619204679,0.5132326517192626,-2.925632520007992,303.23339183274004,0.4593807537122107,30182.43899187591,228.8024206827778,0.0,0.0,0.0,0.0,-0.0,0.0,0.00964815514105,1.9660102455227,2.925642803324078
0.4,6387280.219937759,1.517087894101608e-05,0.0,0.0,0.00011375789774907841,3.90084349722552,9143.21999387904,2.3751704040945506e-12,0.0,9.786074651738401,0.2126252357166945,0.13756383544280235,0.0768294212131896,0.13554206285580525,0.3764514871354591,0.510084747414267,-3.90084349722552,303.23486636217604,0.4593990340494253,30183.90676501007,228.80463265111112,0.0,0.0,0.0,0.0,-0.0,0.0,0.0128641446006,3.4952685716984586,3.900857162128
0.5,6387279.7811172,2.96306231271036e-05,0.0,0.0,0.00017776005911457842,4.87605459267192,9142.781148965521,4.6390050448010935e-12,0.0,9.78607598865216,0.267253732436616,0.1709095128977544,0.09827308311655879,0.12552413916181965,0.382117458471451,0.5071140023052714,-4.87605459267192,303.236762186172,0.45942253734123417,30185.793901965237,228.80747660944445,0.0,0.0,0.0,0.0,-0.0,0.0,0.0160800807696,5.4616369261320905,4.876071619890456
0.6,6387279.244730161,5.1201717179292e-05,0.0,0.0,0.00025598493285440885,5.851265836098721,9142.24478295672,8.016201455643509e-12,0.0,9.78607762487952,0.32269365324153637,0.20363667347270742,0.12064084781682667,0.11542021068783416,0.3873171354364435,0.5043329655362754,-5.851265836098721,303.2390793044232,0.45945126358763727,30188.10040278931,228.81095255944444,0.0,0.0,0.0,0.0,-0.0,0.0,0.0192959503516,7.8652496445942734,5.851286208867112
0.7,6387278.6108376,8.13064313063448e-05,0.0,0.0,0.00034843252499690405,6.82647725734584,9141.61089579168,1.2729432401482023e-11,0.0,9.78607956042048,0.3790508684894554,0.23563957303966146,0.14395225069979317,0.1052400761388488,0.39205382083843665,0.501753169505279,-6.826477257345839,303.2418177172344,0.4594852127906962,30190.826267578035,228.81506050055557,0.0,0.0,0.0,0.0,-0.0,0.0,0.0225117400516,10.706270924807674,6.826500961473111
0.8,6387277.879439521,0.0001213670358462912,0.0,0.0,0.000455102842683528,7.80168888613128,9140.8794874704,1.9001370871504034e-11,0.0,9.78608179530552,0.43642647696037296,0.26680891780561666,0.16822716361675827,0.09499287655156352,0.39633086397043055,0.4993851269102825,-7.801688886131281,303.2449774243008,0.459524384950411,30193.9714963793,228.81980043222222,0.0,0.0,0.0,0.0,-0.0,0.0,0.0257274365757,13.984894826490038,7.801715910185334
0.9,6387277.050505441,0.0001728058012857504,0.0,0.0,0.000575995893811344,8.776900752234,9140.050557992881,2.7054690115806206e-11,0.0,9.786084329473681,0.49491530748928897,0.2970317920305732,0.19348387753672197,0.08468713696317834,0.4001515715074251,0.49723833144828566,-8.776900752234,303.248558426232,0.45956878006832763,30197.536089336743,228.82517235611112,0.0,0.0,0.0,0.0,-0.0,0.0,0.0289430266319,17.701345271727654,8.776931087568112
