time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s
0.0,6387280.999951441,0.0,0.0,0.0,0.0,0.0,9144.0,0.0,0.0,9.78607229664024,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,303.2314967110032,0.45935725912772696,30180.52669774471,228.79957777777778,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,6387280.95136632,2.370449814058632e-07,0.0,0.0,7.087644931575361e-06,0.975210801168096,9143.95140198696,3.711203299353818e-14,0.0,9.786072436817761,0.0,0.0,-7.2921151837995234e-06,0.0,0.0,0.0,-0.975210801168096,303.231706656024,0.4593598618995028,30180.73568047168,228.79989272000003,0.0,0.0,-0.0,0.0,0.0,0.0,0.0032160581489,0.21843390749840808,0.9752099570075593
0.2,6387280.80506232,1.896359851965624e-06,0.0,0.0,2.8421693845662963e-05,1.95042163124952,9143.80512035928,2.968962708608564e-13,0.0,9.7860728758212,0.0,0.0,-1.4584230590279045e-05,0.0,0.0,0.0,-1.9504216312495202,303.2323385972544,0.459367696329075,30181.364725520645,228.80084070611113,0.0,0.0,-0.0,0.0,0.0,0.0,0.00643210298902,0.8737505576880493,1.95041994307606
0.3,6387280.561283281,6.40021452086616e-06,0.0,0.0,6.39784439070168e-05,2.925632520007992,9143.561317666801,1.002024955607615e-12,0.0,9.78607361410776,0.0,0.0,-2.1876346442067456e-05,0.0,0.0,0.0,-2.925632520007992,303.23339183274004,0.4593807537122107,30182.413133983475,228.8024206827778,0.0,0.0,-0.0,0.0,0.0,0.0,0.00964812121458,1.965994734801301,2.925629988140999
0.4,6387280.219937759,1.517087894101608e-05,0.0,0.0,0.00011375789774907841,3.90084349722552,9143.21999387904,2.3751704040945506e-12,0.0,9.786074651738401,0.0,0.0,-2.9168462961957063e-05,0.0,0.0,0.0,-3.90084349722552,303.23486636217604,0.4593990340494253,30183.880905860162,228.80463265111112,0.0,0.0,-0.0,0.0,0.0,0.0,0.0128640995202,3.495241080045168,3.900840122122439
0.5,6387279.7811172,2.96306231271036e-05,0.0,0.0,0.00017776005911457842,4.87605459267192,9142.781148965521,4.6390050448010935e-12,0.0,9.78607598865216,0.0,0.0,-3.6460580372446296e-05,0.0,0.0,0.0,-4.87605459267192,303.236762186172,0.45942253734123417,30185.768041198582,228.80747660944445,0.0,0.0,-0.0,0.0,0.0,0.0,0.0160800246011,5.461594091596495,4.8760503749558755
0.6,6387279.244730161,5.1201717179292e-05,0.0,0.0,0.00025598493285440885,5.851265836098721,9142.24478295672,8.016201455643509e-12,0.0,9.78607762487952,0.0,0.0,-4.375269889633691e-05,0.0,0.0,0.0,-5.851265836098721,303.2390793044232,0.45945126358763727,30188.07454004663,228.81095255944444,0.0,0.0,-0.0,0.0,0.0,0.0,0.0192958831531,7.865188124655594,5.8512607765819515
0.7,6387278.6108376,8.13064313063448e-05,0.0,0.0,0.00034843252499690405,6.82647725734584,9141.61089579168,1.2729432401482023e-11,0.0,9.78607956042048,0.0,0.0,-5.1044818756226454e-05,0.0,0.0,0.0,-6.826477257345839,303.2418177172344,0.4594852127906962,30190.80040250005,228.81506050055557,0.0,0.0,-0.0,0.0,0.0,0.0,0.0225116618731,10.70618739152285,6.826471356879572
0.8,6387277.879439521,0.0001213670358462912,0.0,0.0,0.000455102842683528,7.80168888613128,9140.8794874704,1.9001370871504034e-11,0.0,9.78608179530552,0.0,0.0,-5.833694017491493e-05,0.0,0.0,0.0,-7.801688886131281,303.2449774243008,0.459524384950411,30193.945628606736,228.81980043222222,0.0,0.0,-0.0,0.0,0.0,0.0,0.025727347459,13.984785961660966,7.801682145887124
0.9,6387277.050505441,0.0001728058012857504,0.0,0.0,0.000575995893811344,8.776900752234,9140.050557992881,2.7054690115806206e-11,0.0,9.786084329473681,0.0,0.0,-6.562906337490564e-05,0.0,0.0,0.0,-8.776900752234,303.248558426232,0.45956878006832763,30197.510218510324,228.82517235611112,0.0,0.0,-0.0,0.0,0.0,0.0,0.0289429266101,17.701207761704545,8.776893173442359
