time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa
5.6,6387127.5531768,2608.27921766532,0.0,-54.8028786483288,465.75668610427203,0.0,0.0,0.02230163592868872,54.6126753747864,8991.085729095601,6.517638134633183e-09,0.0,9.786541498140986,0.0,0.0,-0.0004083649576380689,0.0,0.0,0.0,303.8861820863136,0.4675629870234955,30841.71122897101,229.79048715277779,0.0,0.0,0.0,0.0,0.0,0.0,0.179714258652,697.2637804285376
5.7,6387122.0239524,2654.854866172968,0.0,-55.781533558274404,465.75628288740006,0.0,0.0,0.02310525102688584,55.587933686496,8985.575698652641,6.873075940926577e-09,0.0,9.786558410723686,0.0,0.0,-0.00041565742807569685,0.0,0.0,0.0,303.9097962239976,0.46787233519639726,30866.91326820661,229.8262012811111,0.0,0.0,0.0,0.0,0.0,0.0,0.182909334213,722.8671810773733
5.8,6387116.39685672,2701.430474005056,0.0,-56.760190171442396,465.75587253516005,0.0,0.0,0.023923090587261362,56.563193695332004,8979.96814229856,7.2412072161313066e-09,0.0,9.786575622683422,0.0,0.0,-0.0004229499112071044,0.0,0.0,0.0,303.9338264834808,0.468187320027232,30892.578539132384,229.86254760277777,0.0,0.0,0.0,0.0,0.0,0.0,0.186103664107,748.9581920715932
5.9,6387110.67192024,2748.006040442256,0.0,-57.738848517703204,465.755455041456,0.0,0.0,0.02475515467251264,57.5384554317744,8974.26305985048,7.622254694750826e-09,0.0,9.786593134050676,0.0,0.0,-0.00043024240725394845,0.0,0.0,0.0,303.9582727687512,0.4685079500748956,30918.707955064277,229.8995261216667,0.0,0.0,0.0,0.0,0.0,0.0,0.189297235548,775.5386543640631
6.0,6387104.849082001,2794.581564774384,0.0,-58.7175086269272,465.75503041238403,0.0,0.0,0.025601443345824718,58.513718924779205,8968.460451156001,8.01644111284194e-09,0.0,9.786610944825462,0.0,0.0,-0.0004375349164413764,0.0,0.0,0.0,303.9831349822728,0.46883423405238245,30945.30244602844,229.93713684222223,0.0,0.0,0.0,0.0,0.0,0.0,0.192490035768,802.6104433574948
6.1,6387098.92840296,2841.1570462882078,0.0,-59.6961705292896,465.754598644896,0.0,0.0,0.026461956672241924,59.4889842045216,8962.56031600176,8.42398920874782e-09,0.0,9.786629054977306,0.0,0.0,-0.0004448274389892998,0.0,0.0,0.0,304.0084130252904,0.46916618082730055,30972.36295880911,229.97537977000002,0.0,0.0,0.0,0.0,0.0,0.0,0.195682052013,830.175468995419
6.2,6387092.909852641,2887.7324842644002,0.0,-60.67483425435601,465.75415973899203,0.0,0.0,0.02733669471711336,60.464251300872,8956.56265426584,8.845121723150398e-09,0.0,9.786647464536705,0.0,0.0,-0.00045211997512112074,0.0,0.0,0.0,304.03410679722003,0.469503799421356,30999.8904569965,230.0142549088889,0.0,0.0,0.0,0.0,0.0,0.0,0.198873271547,858.235675924978
6.3,6387086.79343104,2934.307877995824,0.0,-61.653499831996804,465.75371369772,0.0,0.0,0.02822565754758648,61.4395202437008,8950.4674657044,9.280061398878346e-09,0.0,9.786666173534138,0.0,0.0,-0.00045941252506198675,0.0,0.0,0.0,304.060216195344,0.46984709901241484,31027.88592093892,230.0537622638889,0.0,0.0,0.0,0.0,0.0,0.0,0.202063681648,886.7930436118386
6.4,6387080.57916864,2980.8832267662,0.0,-62.6321672923872,465.75326051803205,0.0,0.0,0.029128845231052563,62.4147910622688,8944.27475013456,9.72903098113399e-09,0.0,9.786685181908664,0.0,0.0,-0.0004667050890318093,0.0,0.0,0.0,304.08674111664004,0.4701960889324413,31056.350347886397,230.09390183944444,0.0,0.0,0.0,0.0,0.0,0.0,0.205253269611,915.849586483833
6.5,6387074.267004481,3027.458529862296,0.0,-63.6108366650928,465.752800199928,0.0,0.0,0.0300462578368536,63.390063786751206,8937.98450740392,1.0192253217842366e-08,0.0,9.786704489721249,0.0,0.0,-0.00047399766725399054,0.0,0.0,0.0,304.11368145473284,0.4705507786695595,31085.284751990694,230.1346736411111,0.0,0.0,0.0,0.0,0.0,0.0,0.208442022747,945.4073540506583
