time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s,feVelocity_m_s_Z_1
24.51000022888184,6384341.107573311,11414.218775303778,1.800164957703382e-13,6384351.310996951,3.49044337048693,1.8001649577033823e-13,-239.92998949154088,465.5533970757293,1.4691475213674126e-14,5.0989919627882626e-17,0.4273706184668959,239.09726958400614,6214.310997905732,5.467185623814818e-07,2.819652099348536e-20,9.79507013723554,-4.6214680781714725e-29,5.1698767628401706e-26,-0.0017878441050624392,0.0,0.0,1.1726615295546747e-20,-239.09726958400614,315.5674068927449,0.6445794004046904,45849.29572647131,247.79642776307534,0.0,0.0,0.0,0.0,0.0,0.0,0.7576753497123718,18424.556861355235,239.09744144641112,239.09726958400614
24.520000457763672,6384338.707783663,11418.874308398817,1.8016344051119067e-13,6384348.9195361985,3.4947175129793995,1.8016344051119067e-13,-240.0279400730521,465.5532219194267,1.469747295762776e-14,5.101073649481125e-17,0.42771955475343915,239.19488021085564,6211.919537154302,5.473882391178786e-07,2.821954795732749e-20,9.795077487220698,2.740315826880271e-20,3.3306706507888663e-16,-0.0017885739862391749,0.0,0.0,1.1726615295546747e-20,-239.19488021085564,315.57728533294335,0.6447511690704889,45864.385047182965,247.81194191601313,0.0,0.0,0.0,0.0,0.0,0.0,0.7579609751701355,18444.516710527194,239.19506146569825,239.19488021085564
24.530000686645508,6384336.307014509,11423.529839741936,1.8031044522950511e-13,6384346.527099341,3.4989951434137123,1.8031044522950511e-13,-240.12589072795015,465.5530466915002,1.4703470706075567e-14,5.10315533778343e-17,0.4280686335937663,239.29249091083778,6209.527100299662,5.48058462766916e-07,2.8242584337194514e-20,9.79508484021412,-4.625241475319223e-29,5.16987675946567e-26,-0.0017893038679628252,0.0,0.0,1.1726615295546747e-20,-239.29249091083778,315.5871675031724,0.6449230430122032,45879.484561499936,247.8274624129062,0.0,0.0,0.0,0.0,0.0,0.0,0.7582465410232544,18464.494093973684,239.29266578540043,239.29249091083778
24.540000915527344,6384333.905265848,11428.18536933242,1.804575099253265e-13,6384344.133686377,3.5032762632114234,1.804575099253265e-13,-240.2238414562652,465.5528713919498,1.4709468459019388e-14,5.105237027695176e-17,0.4284178549882992,239.3901016839826,6207.133687338407,5.487292335521783e-07,2.826563013311464e-20,9.795092196215831,1.8106705696480956e-20,2.220447101175647e-16,-0.0017900337502336102,0.0,0.0,1.1726615295546747e-20,-239.3901016839826,315.5970534031049,0.6450950222780726,45894.59427521341,247.8429892537909,0.0,0.0,0.0,0.0,0.0,0.0,0.7585320472717285,18484.489011694703,239.3902858046875,239.3901016839826
24.549999237060547,6384331.502537679,11432.84089716954,1.8060463459869986e-13,6384341.739297303,3.507560873789649,1.8060463459869988e-13,-240.32179225802722,465.55269602077504,1.471546621646106e-14,5.107318719217902e-17,0.4287672189372517,239.4877125303199,6204.739298267126,5.494005516965572e-07,2.828868534511609e-20,9.79509955522585,-9.039450135446054e-20,2.22044612994981e-16,-0.0017907636330517548,0.0,0.0,1.1726615295546747e-20,-239.48771253031993,315.60694303241354,0.6452671069164913,45909.71419411881,247.85852243870366,0.0,0.0,0.0,0.0,0.0,0.0,0.7588175535202026,18504.50146369025,239.48789012438965,239.4877125303199
24.559999465942383,6384329.098830002,11437.4964232526,1.8075181924967013e-13,6384339.343932121,3.5118489765743783,1.8075181924967015e-13,-240.41974313326622,465.5525205779759,1.4721463978402428e-14,5.1094004123519934e-17,0.42911672544083773,239.5853234498795,6202.343933086959,5.500724174243334e-07,2.8311749973227076e-20,9.795106917244178,-8.150321520389271e-20,3.3306696805318764e-16,-0.0017914935164174825,0.0,0.0,1.1726615295546747e-20,-239.5853234498795,315.61683639075216,0.6454392969755958,45924.84432398703,247.8740619676514,0.0,0.0,0.0,0.0,0.0,0.0,0.7591030597686768,18524.531449960326,239.58549444409184,239.5853234498795
24.56999969482422,6384326.694142817,11442.151947580873,1.808990638782823e-13,6384336.947590828,3.516140572996036,1.808990638782823e-13,-240.51769408201224,465.5523450635521,1.4727461744845326e-14,5.111482107097834e-17,0.42946637449941055,239.68293444269136,6199.947591796767,5.507448309604837e-07,2.833482401747582e-20,9.795114282270838,8.93180276978667e-21,1.1102235509447709e-16,-0.0017922234003310185,0.0,0.0,1.1726615295546747e-20,-239.6829344426914,315.6267334777838,0.6456115925035223,45939.984670607475,247.8896078406559,0.0,0.0,0.0,0.0,0.0,0.0,0.7593885064125061,18544.577509315382,239.6831144633789,239.68293444269136
24.57999992370605,6384324.288476122,11446.807470153646,1.810463684845814e-13,6384334.550273428,3.5204356644673043,1.810463684845814e-13,-240.6156451042953,465.55216947750324,1.4733459515791594e-14,5.1135638034567716e-17,0.42981616611283735,239.78054550878554,6197.550274398826,5.514177925272062e-07,2.835790747789055e-20,9.79512165030583,0.0,0.0,-0.001792953284792586,0.0,0.0,1.1726615295546747e-20,-239.78054550878554,315.63663429315744,0.6457839935483556,45955.135239752206,247.90516005771659,0.0,0.0,0.0,0.0,0.0,0.0,0.7596739530563354,18564.641102944974,239.78071878308106,239.78054550878554
24.59000015258789,6384321.8818299165,11451.462990970198,1.8119373306861253e-13,6384332.151979916,3.524734252416389,1.8119373306861258e-13,-240.71359620014547,465.55199381982936,1.473945729124307e-14,5.115645501429381e-17,0.4301661002818871,239.8781566481919,6195.151980888588,5.520913023491324e-07,2.838100035449957e-20,9.795129021349178,-9.071863510469143e-20,2.2204461291448804e-16,-0.0017936831698024069,0.0,0.0,1.1726615295546747e-20,-239.8781566481919,315.6465388365505,0.6459565001586961,45970.29603724061,247.92071861887737,0.0,0.0,0.0,0.0,0.0,0.0,0.75995934009552,18584.722230849093,239.87833880236818,239.8781566481919
24.600000381469727,6384319.4742041975,11456.118510029813,1.8134115763042065e-13,6384329.752710289,3.5290363382604086,1.8134115763042065e-13,-240.81154736959274,465.5518180905302,1.4745455071201593e-14,5.1177272010152795e-17,0.43051617700670497,239.9757678609403,6192.752711264921,5.527653606491575e-07,2.8404102647331084e-20,9.795136395400892,2.6430757414752107e-20,3.330670652091704e-16,-0.001794413055360708,0.0,0.0,1.1726615295546747e-20,-239.97576786094032,315.65644710762535,0.6461291123828863,45985.467068874575,247.93628352416002,0.0,0.0,0.0,0.0,0.0,0.0,0.7602447271347046,18604.82089302774,239.9759431220703,239.9757678609403
24.61000061035156,6384317.065598968,11460.774027331778,1.81488642170051e-13,6384327.352464554,3.5333419234320056,1.8148864217005102e-13,-240.90949861266716,465.55164228960547,1.4751452855669e-14,5.119808902216197e-17,0.43086639628757484,240.07337914706076,6190.35246553123,5.534399676526083e-07,2.842721435641342e-20,9.795143772460978,1.0842017357501714e-19,9.731488078635938e-23,-0.0017951429414677107,0.0,0.0,1.1726615295546747e-20,-240.07337914706082,315.66635910602633,0.6463018302689595,46000.6483404316,247.9518547735566,0.0,0.0,0.0,0.0,0.0,0.0,0.7605301141738892,18624.937089480914,240.07356314135743,240.07337914706076
24.6200008392334,6384314.656014225,11465.429542875378,1.8163618668754849e-13,6384324.951242703,3.5376510093438616,1.816361866875485e-13,-241.0074499293988,465.55146641705494,1.475745064464714e-14,5.1218906050317503e-17,0.43121675812457216,240.17099050658322,6187.951243682975,5.541151235816872e-07,2.8450335481774827e-20,9.795151152529455,8.729218735629828e-21,1.1102235511059024e-16,-0.0017958728281236406,0.0,0.0,1.1726615295546747e-20,-240.17099050658322,315.67627483143013,0.6464746538655674,46015.83985774354,247.96743236711094,0.0,0.0,0.0,0.0,0.0,0.0,0.760815441608429,18645.069359019075,240.17116746105958,240.17099050658322
24.6299991607666,6384312.245449971,11470.085056659891,1.8178379118295834e-13,6384322.549044739,3.5419635974264008,1.8178379118295834e-13,-241.10540131981764,465.5512904728786,1.4763448438137836e-14,5.1239723094629005e-17,0.4315672625180509,240.2686019395375,6185.54904572129,5.547908286613758e-07,2.847346602344363e-20,9.795158535606326,-4.6441085459722954e-29,5.169876742551778e-26,-0.001796602715328721,0.0,0.0,1.1726615295546747e-20,-240.2686019395375,315.68619428348995,0.646647583221001,46031.0416266106,247.9830163048302,0.0,0.0,0.0,0.0,0.0,0.0,0.761100709438324,18665.219162831763,240.26878748034667,240.2686019395375
24.63999938964844,6384309.8339062,11474.740568684603,1.819314556563257e-13,6384320.14587066,3.546279689096741,1.8193145565632572e-13,-241.20335278395373,465.5511144570758,1.4769446236142942e-14,5.126054015511571e-17,0.4319179094686412,240.3662134459537,6183.145871645039,5.554670831145723e-07,2.849660598144813e-20,9.795165921691618,2.254885318454758e-19,1.1102254998409702e-16,-0.0017973326030831735,0.0,0.0,1.1726615295546747e-20,-240.36621344595372,315.69611746186854,0.6468206183837575,46046.253652851505,247.99860658673595,0.0,0.0,0.0,0.0,0.0,0.0,0.761385977268219,18685.387962108525,240.36639180004883,240.3662134459537
24.649999618530277,6384307.421382914,11479.396078948801,1.8207918010769568e-13,6384317.741720464,3.550599285785307,1.8207918010769568e-13,-241.30130432183708,465.5509383696467,1.4775444038664295e-14,5.128135723176991e-17,0.43226869897607345,240.46382502586147,6180.741721450818,5.561438871662606e-07,2.851975535581666e-20,9.795173310785344,-8.259716949164585e-20,3.3306696778369466e-16,-0.0017980624913872245,0.0,0.0,1.1726615295546747e-20,-240.4638250258615,315.7060443662375,0.6469937594024371,46061.47594230357,248.0142032128647,0.0,0.0,0.0,0.0,0.0,0.0,0.761671245098114,18705.572834470277,240.46401181933595,240.46382502586147
24.65999984741211,6384305.007880113,11484.05158745177,1.8222696453711344e-13,6384315.336594155,3.554922388913651,1.822269645371135e-13,-241.39925593349778,465.5507622105911,1.4781441845703727e-14,5.1302174324599325e-17,0.4326196310408391,240.5614366792911,6178.336595144302,5.568212410400348e-07,2.854291414657754e-20,9.79518070288749,-9.128587143147383e-20,2.2204461268201325e-16,-0.0017987923802411,0.0,0.0,1.1726615295546747e-20,-240.56143667929112,315.7159749962312,0.6471670063251761,46076.70850075083,248.02980618319393,0.0,0.0,0.0,0.0,0.0,0.0,0.7619564533233643,18725.77524110655,240.56161613903808,240.5614366792911
24.670000076293945,6384302.593397796,11488.707094192787,1.8237480894462423e-13,6384312.930491726,3.5592489998988928,1.8237480894462426e-13,-241.4972076189658,465.55058597990853,1.4787439657263075e-14,5.132299143362125e-17,0.4329707056633614,240.65904840627218,6175.930492718679,5.574991449587962e-07,2.8566082353759127e-20,9.795188097998098,2.2536698066268523e-19,1.1102255023090285e-16,-0.0017995222696450175,0.0,0.0,1.1726615295546747e-20,-240.65904840627218,315.7259093515353,0.6473403592008327,46091.95133406052,248.04541549778227,0.0,0.0,0.0,0.0,0.0,0.0,0.7622416615486145,18745.995182017356,240.6592361583252,240.65904840627218
24.68000030517578,6384300.177935961,11493.362599171138,1.8252271333027316e-13,6384310.523413181,3.563579120160366,1.825227133302732e-13,-241.5951593782712,465.55040967759885,1.4793437473344193e-14,5.1343808558828e-17,0.43332192284350857,240.75666020683497,6173.52341417622,5.581775991457938e-07,2.8589259977389763e-20,9.79519549611717,-8.296182252096907e-20,3.330669676413662e-16,-0.001800252159599206,0.0,0.0,1.1726615295546747e-20,-240.75666020683494,315.735847431798,0.647513818077852,46107.20444804668,248.06103115662938,0.0,0.0,0.0,0.0,0.0,0.0,0.76252681016922,18766.23119601314,240.75684047802736,240.75666020683497
24.690000534057617,6384297.761494609,11498.018102386108,1.8267067769410557e-13,6384308.1153585175,3.5679127511329307,1.8267067769410557e-13,-241.69311121144398,465.550233303662,1.4799435293948908e-14,5.1364625700242653e-17,0.43367328258177357,240.8542720810089,6171.115359514654,5.588566038267092e-07,2.8612447017497843e-20,9.795202897244714,-4.6554288564621404e-29,5.1698767323703285e-26,-0.0018009820501038855,0.0,0.0,1.1726615295546747e-20,-240.85427208100887,315.74578923668605,0.6476873830048864,46122.467848556225,248.07665315976433,0.0,0.0,0.0,0.0,0.0,0.0,0.7628119587898254,18786.486205473004,240.85446049731445,240.8542720810089
24.700000762939453,6384295.344073737,11502.67360383698,1.8281870203616665e-13,6384305.7063277345,3.5722498942359238,1.8281870203616668e-13,-241.7910631185142,465.5500568580977,1.480543311907906e-14,5.138544285785558e-17,0.4340247848786488,240.95188402882445,6168.706328735117,5.59536159224793e-07,2.863564347411172e-20,9.795210301380745,2.52152481784644e-20,3.3306706530340995e-16,-0.001801711941159284,0.0,0.0,1.1726615295546747e-20,-240.95188402882445,315.7557347658521,0.6478610540304325,46137.741541418814,248.0922815071943,0.0,0.0,0.0,0.0,0.0,0.0,0.7630970478057861,18806.758749207394,240.9520648170166,240.95188402882445
24.709999084472656,6384292.925673347,11507.329103523043,1.8296678635650163e-13,6384303.296320834,3.5765905508908973,1.8296678635650165e-13,-241.88901509951185,465.54988034090553,1.481143094873649e-14,5.140626003168219e-17,0.4343764297340031,241.04949605031118,6166.296321835336,5.602162655636444e-07,2.86588493472598e-20,9.79521770852528,1.1678473877169058e-19,1.1102245284921682e-16,-0.0018024418327656224,0.0,0.0,1.1726615295546747e-20,-241.04949605031123,315.7656840189628,0.6480348312032452,46153.02553248973,248.10791619894815,0.0,0.0,0.0,0.0,0.0,0.0,0.7633821368217468,18827.04736602677,241.04968483630373,241.04949605031118
24.71999931335449,6384290.506293435,11511.984601443573,1.8311493065515585e-13,6384300.885337808,3.5809347225216213,1.8311493065515587e-13,-241.98696715446707,465.5497037520856,1.4817428782923035e-14,5.142707722172634e-17,0.434728217148537,241.14710814549923,6163.885338811908,5.60896923067211e-07,2.8682064636970515e-20,9.795225118678337,8.324048379378531e-21,1.110223551417077e-16,-0.0018031717249231268,0.0,0.0,1.1726615295546747e-20,-241.14710814549923,315.7756369956894,0.6482087145722859,46168.31982763584,248.12355723506258,0.0,0.0,0.0,0.0,0.0,0.0,0.7636672258377075,18847.354978310217,241.14728915600588,241.14710814549923
24.729999542236328,6384288.085934002,11516.640097597854,1.832631349321746e-13,6384298.473378662,3.585282410542999,1.832631349321746e-13,-242.0849192834098,465.54952709163746,1.482342662164054e-14,5.144789442799567e-17,0.4350801471221194,241.2447203144183,6161.473379669371,5.615781319580504e-07,2.870528934327223e-20,9.795232531839915,-4.662975758573315e-29,5.169876725568902e-26,-0.0018039016176320173,0.0,0.0,1.1726615295546747e-20,-241.2447203144183,315.78559369567023,0.6483827041857937,46183.62443267776,248.13920461552243,0.0,0.0,0.0,0.0,0.0,0.0,0.7639522552490234,18867.678663678653,241.24490917529297,241.2447203144183
24.739999771118164,6384285.664595047,11521.295591985176,1.8341139918760314e-13,6384296.060443397,3.5896336163876694,1.8341139918760317e-13,-242.1828714863701,465.54935035956106,1.4829424464890838e-14,5.146871165049601e-17,0.43543221965531254,241.34233255709867,6159.060444406593,5.622598924615014e-07,2.872852346619339e-20,9.795239948010023,2.250833601187802e-19,1.1102255085796651e-16,-0.001804631510892521,0.0,0.0,1.1726615295546747e-20,-241.34233255709867,315.795554118567,0.648556800092575,46198.93935347634,248.15485834034965,0.0,0.0,0.0,0.0,0.0,0.0,0.7642372250556946,18888.019883321613,241.34251349499513,241.34233255709867
24.75,6384283.242276572,11525.951084604816,1.835597234214869e-13,6384293.646532007,3.59398834147497,1.835597234214869e-13,-242.280823763378,465.5491735558561,1.4835422312675774e-14,5.148952888922925e-17,0.4357844347481938,241.43994487356994,6156.646533017895,5.629422048008194e-07,2.875176700576246e-20,9.79524736718869,1.1662266975258418e-19,1.1102245301957922e-16,-0.001805361404704861,0.0,0.0,1.1726615295546747e-20,-241.43994487356994,315.80551826405997,0.648731002341797,46214.26459592546,248.17051840959536,0.0,0.0,0.0,0.0,0.0,0.0,0.7645222544670105,18908.38009842865,241.44013351428222,241.43994487356994
24.76000022888184,6384280.818978573,11530.606575456062,1.8370810763387117e-13,6384291.231644493,3.5983465872308877,1.8370810763387114e-13,-242.37877611446356,465.5489966805221,1.484142016499718e-14,5.151034614421079e-17,0.43613679240111747,241.53755726386217,6154.231645506683,5.636250692003018e-07,2.8775019962007856e-20,9.795254789375921,-8.393423480576373e-20,3.3306696744943245e-16,-0.001806091299069261,0.0,0.0,1.1726615295546747e-20,-241.5375572638622,315.81548613179206,0.6489053109819569,46229.60016586563,248.18618482325186,0.0,0.0,0.0,0.0,0.0,0.0,0.7648071646690369,18928.75638662067,241.53773783398438,241.53755726386217
24.770000457763672,6384278.394701049,11535.262064538198,1.8385655182480136e-13,6384288.815780856,3.602708355070325,1.8385655182480136e-13,-242.4767285396568,465.54881973355947,1.4847418021856905e-14,5.1531163415444475e-17,0.4364892926142299,241.63516972800537,6151.815781872958,5.643084858825108e-07,2.8798282334958047e-20,9.795262214571725,1.1654163505911444e-19,1.1102245310467192e-16,-0.0018068211939859442,0.0,0.0,1.1726615295546747e-20,-241.6351697280054,315.82545772141987,0.6490797260618095,46244.9460691631,248.2018575813336,0.0,0.0,0.0,0.0,0.0,0.0,0.7650920748710632,18949.151670276762,241.63535785327153,241.63516972800537
24.780000686645508,6384275.969444001,11539.917551850504,1.840050559943228e-13,6384286.398941094,3.607073646423704,1.840050559943228e-13,-242.5746810389877,465.5486427149674,1.4853415883256776e-14,5.1551980702930313e-17,0.4368419353880245,241.7327822660293,6149.398942112178,5.649924550724407e-07,2.882155412464153e-20,9.795269642776121,-8.417733873748443e-20,3.330669673363819e-16,-0.0018075510894551342,0.0,0.0,1.1726615295546747e-20,-241.73278226602926,315.8354330326189,0.649254247630522,46260.30231171735,248.21753668388456,0.0,0.0,0.0,0.0,0.0,0.0,0.7653769850730896,18969.563027017837,241.73296217297363,241.7327822660293
24.790000915527344,6384273.543207428,11544.573037392269,1.8415362014248096e-13,6384283.981125206,3.6114424627170143,1.8415362014248096e-13,-242.67263361248638,465.5484656247459,1.4859413749198643e-14,5.1572798006685607e-17,0.43719472072250987,241.83039487796398,6146.981126226613,5.656769769943921e-07,2.884483533108676e-20,9.79527707398911,8.040427309486775e-21,1.110223551626103e-16,-0.0018082809854770559,0.0,0.0,1.1726615295546747e-20,-241.83039487796398,315.8454120650362,0.6494288757367974,46275.66889938865,248.23322213090444,0.0,0.0,0.0,0.0,0.0,0.0,0.765661895275116,18989.991918033444,241.83058219226075,241.83039487796398
24.799999237060547,6384271.11599133,11549.228521162773,1.8430224426932129e-13,6384281.562333192,3.615814805365156,1.8430224426932129e-13,-242.7705862601828,465.54828846289485,1.486541161968434e-14,5.159361532670649e-17,0.43754764861817874,241.9280075638394,6144.562334216264,5.663620518709294e-07,2.8868125954322235e-20,9.79528450821071,-8.442044308403993e-20,3.3306696727485245e-16,-0.0018090108820519328,0.0,0.0,1.1726615295546747e-20,-241.92800756383934,315.85539481832853,0.649603610429494,46291.04583805615,248.2489139224076,0.0,0.0,0.0,0.0,0.0,0.0,0.7659467458724976,19010.439804513124,241.92818651196293,241.9280075638394
24.809999465942383,6384268.687795704,11553.8840031613,1.844509283748892e-13,6384279.142565051,3.6201906757919002,1.844509283748892e-13,-242.86853898210703,465.5481112294138,1.4871409494715704e-14,5.161443266300647e-17,0.43790071907503975,242.02562032368542,6142.142566077726,5.670476799260075e-07,2.8891425994376495e-20,9.795291945440944,-4.678069631245264e-29,5.1698767119329346e-26,-0.0018097407791799881,0.0,0.0,1.1726615295546747e-20,-242.0256203236854,315.86538129216615,0.6497784517577787,46306.43313362465,248.26461205843074,0.0,0.0,0.0,0.0,0.0,0.0,0.7662315368652344,19030.903764077786,242.02580653125,242.02562032368542
