time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
0.0,1.865376e-14,304.8,-304.8,0.0,0.0,0.0,9.814197669,1.5707963267948966,0.0,0.0,0.0,-7.289999999989351e-05,0.0,304.8,340.29372012240003,1.2250039125042,101325.14585817013,288.15,-146.79532301952491,0.0,146.79532301952491,0.0,0.0,0.0,1.266706578,431.05192044527763
0.1,1.8592800000000003e-14,303.79394209848,-302.82903740904004,30.381331802112,4.7709098702040595e-06,2.9146998508305305e-22,9.814113358272,1.5707963267948966,4.772410853360775e-06,-4.4680428851054835e-22,0.0,-7.289999999989351e-05,0.0,302.8290374192,340.1771106528,1.221560666621142,100971.09571406485,287.9525512777778,-145.34748622303397,5.2044192898547845e-20,144.93081494337562,0.0,0.0,0.0,1.260954226,428.94739352366724
0.2,1.853184e-14,302.79869210016005,-300.87219309312,60.56627841,9.526111777140171e-06,5.829399701661061e-22,9.814020257112,1.5707963267948966,9.52918355662368e-06,-8.936085770210967e-22,0.0,-7.289999999989351e-05,0.0,300.87219307280003,340.0612156344,1.218139582027258,100619.72188491553,287.75637950000004,-143.76299663339157,1.1565376199677298e-19,142.89161830965153,0.0,0.0,0.0,1.255250321,426.8615804800004
0.3,1.8470880000000002e-14,301.81424278128003,-298.92916456872,90.55623325344001,1.426578025373353e-05,8.744099552491591e-22,9.813927756408,1.5707963267948966,1.4270387922958796e-05,-1.3386675362796507e-21,0.0,-7.289999999989351e-05,0.0,298.9291645484,339.94603019040005,1.2147406587225482,100271.0015318386,287.56147516666664,-142.20359848327212,1.7792886461041996e-19,140.88589752389075,0.0,0.0,0.0,1.249594341,424.7942678200172
0.4,1.8409920000000002e-14,300.8404238196,-296.99972570472005,120.35256654864001,1.8990072379616822e-05,1.1623892818282235e-21,9.81383585616,1.5707963267948966,1.8996215938583843e-05,-1.7802358370342163e-21,0.0,-7.289999999989351e-05,0.0,296.9997256844,339.8315497488,1.2113633813281939,99924.9058309182,287.3678287777778,-140.66876399118095,2.388695007394888e-19,138.91294620850078,0.0,0.0,0.0,1.243985579,422.74518103639923
0.5,1.834896e-14,299.87706845904,-295.08365503344004,149.95662621264,2.3699145234422722e-05,1.4503686084072879e-21,9.813744550272,1.5707963267948966,2.370680722983898e-05,-2.2340214425527418e-21,0.0,-7.289999999989351e-05,0.0,295.0836550436,339.71776943279997,1.208008265223014,99581.41845498598,287.1754316111111,-139.15799575697702,2.984756703839795e-19,136.9720927709822,0.0,0.0,0.0,1.238423343,420.7140513836008
0.6,1.8318480000000003e-14,298.92401332680004,-293.18073575064,179.36973812544002,2.8393190804368952e-05,1.738347934986352e-21,9.813653835696,1.5707963267948966,2.8402336329649403e-05,-2.6703537555513243e-21,0.0,-7.289999999989351e-05,0.0,293.1807357608,339.6046858896,1.20467479502819,99240.51148985096,286.98427622222226,-137.67080069529428,3.5674737354389208e-19,135.062674381832,0.0,0.0,0.0,1.232906954,418.70061603218244
0.7,1.825752e-14,297.98109846384,-291.2907554412,208.59320680056,3.307234871579567e-05,2.0245819323134223e-21,9.813563706336,1.5707963267948966,3.308297777094032e-05,-3.1241393610698497e-21,0.0,-7.289999999989351e-05,0.0,291.2907554412,339.4922936328,1.201362455364904,98902.16851258434,286.7943528888889,-136.20668985761284,4.1368461021922647e-19,133.18403688557956,0.0,0.0,0.0,1.227435751,416.704617760144
0.8,1.8196560000000002e-14,297.04816705056,-289.41350604864004,237.62831572032,3.773677604833556e-05,2.303834612632515e-21,9.813474156096001,1.5707963267948966,3.774887118005188e-05,-3.577924966588375e-21,0.0,-7.289999999989351e-05,0.0,289.4135060588,339.3805890048,1.198071761611974,98566.36156111484,286.6056531666667,-134.765194935161,4.71511491217613e-19,131.33555076990183,0.0,0.0,0.0,1.222009088,414.72580469570323
0.9,1.81356e-14,296.12506552872003,-287.54878378368,266.47632767112003,4.238662988162129e-05,2.600540585471551e-21,9.813385188024,1.5707963267948966,4.240017363661677e-05,-4.014257279586957e-21,0.0,-7.289999999989351e-05,0.0,287.5487837532,339.2695680432,1.1948021983905819,98233.06932872722,286.4181703333333,-133.34587559848106,5.24890150600739e-19,129.5166181938137,0.0,0.0,0.0,1.216626326,412.7639305230728
