time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s
0.0,6378137.000000209,0.0,0.0,6378137.000000209,0.0,0.0,304.7999999999999,769.901084897565,-4.78636474447736e-14,-6.478344634006092e-14,304.7999999999998,-304.7999999999998,0.0,0.0,0.0,9.814197353250055,1.5707963267948963,2.7755575615628914e-16,2.775557561562891e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,304.7999999999997,340.2938020346913,1.2250033106982612,101325.16165865559,288.15,-146.7952203819027,1.394626469869831e-15,146.79522038190265,0.0,0.0,0.0,1.2667062733260588,113806.53165996267,431.046702487581
0.1,6378167.380373969,76.93949877439385,-4.7783615649886904e-15,6378167.380765441,30.429168745824793,-4.7783615649886904e-15,302.8148885097539,768.8957862280168,-4.770522465753708e-14,-4.770573523380161e-14,303.78883302874954,-302.8241636372852,30.38083781828284,4.770832580743929e-06,5.595576115609238e-20,9.814103706840214,1.570796326794896,4.770832581787895e-06,2.775527915441328e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,302.8241636372852,340.1771772448774,1.22143447585667,100960.73066259688,287.9525254977224,-145.16804791405218,9.308865585830658e-15,144.70569178820233,0.0,0.0,0.0,1.260933227055137,112365.94356892377,428.93514194026704
0.2000000000000001,6378197.563450504,153.77952323300445,-9.541102323457713e-15,6378197.565014939,60.758422969145705,-9.541102323457713e-15,300.8489851817754,767.9065217810233,-4.75498757358429e-14,-4.755089495518045e-14,302.79376664394977,-300.8674994626313,60.56530412109196,9.52595499715688e-06,1.117285989174621e-19,9.814010667057346,1.5707963267948957,9.525954998857099e-06,2.775489799053045e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,300.8674994626313,340.06126777322635,1.2178966250248133,100599.71046048765,287.7563292734936,-143.5726516071572,9.078544446499708e-15,142.6565750582866,0.0,0.0,0.0,1.25523012593712,110953.62061575358,426.8496110921703
0.3000000000000002,6378227.55063558,230.5211638803216,-1.4288418680342658e-14,6378227.554152312,90.98885745008187,-1.4288418680342658e-14,298.89701945384456,766.9280799592034,-4.7396763932903664e-14,-4.739828989012113e-14,301.8095884989412,-298.92473748474873,90.55480110640526,1.4265539551763819e-05,1.6732081323305953e-19,9.813918229553598,1.5707963267948963,1.4265539552123442e-05,2.775506739868473e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,298.9247374847487,339.9460689427631,1.2143894282236722,100242.06149496204,287.5614021768952,-142.0035935923398,8.852041513973745e-15,140.64223741386118,0.0,0.0,0.0,1.2495753073236804,109565.26629473883,424.78270350237557
0.4000000000000003,6378257.343311108,307.16549403216186,-1.902048206898291e-14,6378257.349557345,121.12154973979979,-1.902048206898291e-14,296.9587554387704,765.9602824866641,-4.7244779772448484e-14,-4.7246798089025013e-14,300.83611958508214,-296.9956423750058,120.3507071705103,1.8989755835681926e-05,2.2273441162844796e-19,9.813826390054867,1.5707963267948961,1.898975583564702e-05,1.6652328932843158e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,296.99564237500584,339.83157615751014,1.2109125611779252,99887.74491124444,287.36773521279315,-140.46029682080376,-2.2359007451746326e-14,138.66191227963728,0.0,0.0,0.0,1.2439680273082576,108200.35480453275,422.7341319125124
0.5000000000000003,6378286.942835686,383.7135693723585,-2.373742936845994e-14,6378286.952586541,151.1575597180539,-2.373742936845994e-14,295.03396243343553,765.0029549814462,-4.709443764374595e-14,-4.7096951972413883e-14,299.8731848037825,-295.0799839767202,149.95437745643557,2.3698770659487495e-05,2.779709969905346e-19,9.813735144359143,1.5707963267948954,2.3698770661836707e-05,1.6651312494979926e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,295.0799839767202,339.7177849006049,1.2074657051846813,99536.72254072141,287.1753195377604,-138.94220019263355,-2.219266575482234e-14,136.7148542196585,0.0,0.0,0.0,1.2384075590555634,106858.37486558194,420.7036156081686
0.6000000000000004,6378316.350545097,460.16642833675894,-2.843942344091906e-14,6378316.364573618,181.0979299780158,-2.843942344091906e-14,293.12241477624576,764.0559268482126,-4.694571082985137e-14,-4.694871781435727e-14,298.920612858751,-293.17753716293777,179.36714434333743,2.8392748113781348e-05,3.3303247647414245e-19,9.813644488334967,1.5707963267948963,2.8392748114523108e-05,1.6651820716784207e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,293.1775371629378,339.604690732637,1.204048546990304,99188.95688550803,286.98414645688354,-137.4487580286441,-2.2028865635566694e-14,134.8003382366444,0.0,0.0,0.0,1.2328931923403097,105538.82923915742,418.6908802409555
0.7000000000000005,6378345.567752789,536.5250924866705,-3.312662450669021e-14,6378345.586829986,210.94368620052296,-3.312662450669021e-14,291.22389170929137,763.1190311744742,-4.679857320243262e-14,-4.680206952021625e-14,297.9782361517905,-291.28808169890743,208.59031792680324,3.307184962808724e-05,3.8792072629780185e-19,9.813554417919951,1.5707963267948963,3.3071849628279226e-05,1.6651312499410104e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,291.2880816989075,339.49228929001475,1.20066077867105,98844.41110340181,286.7942074206291,-135.97943956256742,-2.1867553234495973e-14,132.91765909831807,0.0,0.0,0.0,1.2274242331012164,104241.2342649105,416.69565765646024
0.8000000000000006,6378374.59575039,612.7905668720978,-3.779919020141663e-14,6378374.620645273,240.69583751809998,-3.779919020141663e-14,289.33817724504087,762.1921046302297,-4.6652999193515625e-14,-4.665698155501898e-14,297.0458906820307,-289.4114021090919,237.62518654116693,3.7736234028143774e-05,4.4263759241274205e-19,9.81346492911915,1.5707963267948961,3.773623402973726e-05,1.6650973688980735e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,289.4114021090919,339.3805762831641,1.1973020975099973,98503.04899261481,286.6054940214369,-134.5337284520281,-2.1708676162490937e-14,131.06613068891144,0.0,0.0,0.0,1.2220000030104758,102965.11941564386,414.7176857278805
0.9000000000000007,6378403.43580814,688.9638403851113,-4.2457275631327574e-14,6378403.467287737,270.35537686909703,-4.2457275631327574e-14,287.4650600373936,761.2749873708826,-4.650896378030756e-14,-4.6513428928300795e-14,296.1234159484473,-287.54728754851686,266.47301717622577,4.238605759164149e-05,4.971848911501469e-19,9.813376018003796,1.5707963267948957,4.238605759308837e-05,1.6649618439365616e-16,4.0479369856014205e-21,-7.292114999989349e-05,2.0239684928007104e-20,287.5472875485168,339.2695474951271,1.1939722058884017,98164.83497801624,286.41799799099994,-133.1111223094081,-2.1552183453142342e-14,129.2450853866104,0.0,0.0,0.0,1.2166198390560066,101710.02687001415,412.75670819510924
