time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s,feVelocity_m_s_Z_1
0.0,6378137.000000001,0.0,0.0,6378137.000000001,0.0,0.0,304.8,769.9010848975499,0.0,1.8663617219005664e-14,304.8,-304.8,0.0,0.0,0.0,9.81419735327356,1.5707963267948963,-0.0,0.0,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,304.8,340.29371844685693,1.2250039125041485,101325.16165865559,288.15,-146.79529249781558,-0.0,146.79529249781558,0.0,0.0,0.0,1.2667065858840942,113806.58289375546,431.0519179787598,-304.8
0.0099999997764825,6378140.047006564,7.698508076443071,3.450830259865565e-20,6378140.047010483,3.047495005553708,3.450830259865565e-20,304.6013405068098,769.8005518630348,7.124262566865384e-18,1.8658633990607496e-14,304.6988771151013,-304.60226966708336,3.0470112113356587,4.778030872780658e-07,5.4104021461281966e-27,9.814187961054012,1.5707963267948963,4.778030871145284e-07,1.6353739228023525e-16,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,304.60226966708336,340.2820234535834,1.2246456117800302,101288.56271969902,288.1301944366198,-146.63181986219783,-6.925713525650635e-18,146.58518888149456,0.0,0.0,0.0,1.2661291360855105,113661.7731651802,430.8406015651856,-304.60226966708336
0.0199999995529651,6378143.092027274,15.396011399256462,1.4024125826323962e-19,6378143.092042944,6.09398081653969,1.4024125826323962e-19,304.4028279070091,769.7001327943274,1.424409355774367e-17,1.8653655302909732e-14,304.59786886654126,-304.40468586256,6.092045857045055,9.554474913145777e-07,2.1987788019076207e-26,9.814178574940575,1.5707963267948963,9.554474916848276e-07,1.007776507237577e-16,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,304.40468586256003,340.27033565637345,1.2242876239271372,101251.99825190166,288.11040173987845,-146.46862434961548,-8.139309066567946e-15,146.37545085650893,0.0,0.0,0.0,1.2655521631240845,113517.22060596471,430.6294735466309,-304.40468586256
0.0299999993294477,6378146.135063581,23.09251108924717,3.238392580129999e-19,6378146.135098836,9.139458558096292,3.238392580129999e-19,304.2044590661296,769.5998252647184,2.136137538244773e-17,1.8648682846427413e-14,304.4969728268383,-304.20724545255064,9.135105384850503,1.4329333891858862e-06,5.0773257801445655e-26,9.814169194928768,1.5707963267948963,1.4329333890676737e-06,-3.879675596224696e-17,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,304.2072454525506,340.2586550503899,1.2239299486062472,101215.4682145799,288.0906219003288,-146.30570303087987,-2.073988654158396e-17,146.1660749796511,0.0,0.0,0.0,1.264975666999817,113372.91352659262,430.41856532226564,-304.20724545255064
0.0399999991059303,6378149.176116915,30.78800826086858,5.607937622036906e-19,6378149.176179589,12.183929349004071,5.607937622036907e-19,304.0062337360775,769.4996290867617,2.6253793011133807e-17,1.864149429097531e-14,304.39618880777425,-304.0099481895487,12.176191226577759,1.9102609569704723e-06,8.79242154286793e-26,9.814159821014146,1.5707963267948966,1.9102609566191006e-06,3.513715011365903e-16,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,304.0099481895487,340.24698163085503,1.2235725854800446,101178.97256728464,288.0708549086272,-146.14305529104448,-1.8369733034545263e-17,145.95706043411556,0.0,0.0,0.0,1.264399766921997,113228.85192706392,430.20781409375,-304.0099481895487
0.050000000745058,6378152.215188713,38.48250402670168,8.533076487907248e-19,6378152.215286629,15.22739430616699,8.533076487907248e-19,303.80815166931865,769.3995440734298,3.2251664250552887e-17,1.863541993923891e-14,304.2955166215535,-303.8127938266055,15.215304806104303,2.387430370451539e-06,1.3378602767477949e-25,9.814150453192292,1.5707963267948963,2.3874303703746203e-06,7.691779139096134e-17,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,303.81279382660546,340.23531539302115,1.2232155342126567,101142.51126970557,288.0511007554816,-145.98068051698837,-4.899685746633749e-17,145.7484064054915,0.0,0.0,0.0,1.263824224472046,113085.03580737863,429.99728265942383,-303.8127938266055
0.0599999986588954,6378155.252280407,46.175999497459316,1.2058543747523632e-18,6378155.252421392,18.26985454461675,1.205854374752363e-18,303.6102126188766,769.299570038115,3.825823594165132e-17,1.8629363022972046e-14,304.1949560808014,-303.61578211732956,18.252447558662297,2.864441805117686e-06,1.890600537341307e-25,9.814141091458767,1.5707963267948966,2.8644418051282327e-06,3.0347094093701624e-16,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,303.6157821173296,340.22365633209546,1.2228587944670264,101106.08428143935,288.0313594315263,-145.81857809713878,-4.349250063127054e-17,145.54011208148415,0.0,0.0,0.0,1.2632492780685425,112941.4768570531,429.7869082209473,-303.61578211732956
0.0700000002980232,6378158.287393423,53.86849578199034,1.6184349734062933e-18,6378158.287585302,21.311311177516806,1.6184349734062939e-18,303.412416338331,769.1997067946274,4.426127710236993e-17,1.8623311296139448e-14,304.09450699856177,-303.4189128158834,21.28762090585828,3.3412954361635507e-06,2.5374644222101625e-25,9.814131735809147,1.5707963267948966,3.3412954360029977e-06,1.6055318932881755e-16,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,303.4189128158834,340.21200444333647,1.222502365908054,101069.69156228953,288.0116309274841,-145.6567474218156,-5.08687653433862e-17,145.33217665225618,0.0,0.0,0.0,1.2626748085021973,112798.16338657097,429.57675357666017,-303.4189128158834
0.0799999982118606,6378161.320529189,61.55999398728377,2.0909938347276466e-18,6378161.320779782,24.351765316166738,2.0909938347276474e-18,303.2147625818164,769.0999541571935,5.0251384274608286e-17,1.8617255340263725e-14,303.9941691882981,-303.22218567698354,24.32082626929879,3.8179914384904916e-06,3.278364609405593e-25,9.814122386239042,1.5707963267948963,3.8179914379805184e-06,1.9595302553571163e-16,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,303.2221856769835,340.20035972200196,1.222146248201001,101033.3330721027,287.99191523407785,-145.49518788303527,-7.880817908539956e-17,145.12459931022985,0.0,0.0,0.0,1.2621008157730105,112655.0837064159,429.3667873273926,-303.22218567698354
0.0900000035762786,6378164.351689129,69.25049521847298,2.6146456252328536e-18,6378164.352006255,27.391218070006286,2.6146456252328536e-18,303.01725110402015,769.0003119404558,5.5139849947233436e-17,1.861010643284823e-14,303.8939424638904,-303.0256004558977,27.352065070590378,4.294529986707222e-06,4.09937010228704e-25,9.814113042744026,1.5707963267948961,4.294529986293946e-06,4.132737277162886e-16,2.79183632379757e-20,-7.292114999999996e-05,2.79183632379757e-20,303.0256004558977,340.1887221633481,1.2217904410113352,100997.00877076847,287.97221234203073,-145.33389887450429,-6.611602825469708e-17,144.91737925007882,0.0,0.0,0.0,1.2615272998809814,112512.26119562058,429.15697807397464,-303.0256004558977
