time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa,trueAirspeed_m_s
9.09999999999989484e+00,1.27941888208895177e+06,-5.00566122603856213e+06,3.73257807044047350e+06,1.17236564382928321e+02,1.17294880381275107e+02,9.57555790549591279e-02,3.04991854559071362e+03,-1.32055933419161264e+00,6.28822665568615879e-01,9.81108699620341618e+00,7.85564555311944801e-01,5.18990559081519351e-02,-1.63125371570280110e-03,2.30675649148045792e-05,2.40385632042636730e-04,-5.14427167663098113e-05,-9.57555790549591279e-02,3.28385260457338461e+02,9.04594387893390084e-01,6.96775970069439354e+04,2.68335036493038558e+02,-5.51338937927068673e+03,7.75425665411959342e-01,-9.17653672319549660e+04,6.56242217381510645e-02,-2.29721211709293129e+01,-9.49483785613964293e-02,5.05012945875202179e-01,1.24393081723564756e+04,1.65838807765556055e+02
9.11999999999989441e+00,1.27942081301595527e+06,-5.00565930743249319e+06,3.73257996555892564e+06,1.17236539941728140e+02,1.17294868301777086e+02,9.35406702961927294e-02,3.04991665247362107e+03,-1.32055888013932932e+00,6.28823034204384013e-01,9.81108700834784919e+00,7.85564598764671773e-01,5.19051501490649658e-02,-1.63167907566720669e-03,2.31700122474950375e-05,2.33913458708193318e-04,-5.14631991674034474e-05,-9.35406702961927294e-02,3.28385267979635273e+02,9.04594564269632251e-01,6.96776137847604987e+04,2.68335048786500238e+02,-5.51378400916327337e+03,7.75509512462475792e-01,-9.17561946230141912e+04,6.54042684659352919e-02,-2.27704290772453533e+01,-9.40954467050767462e-02,5.05012851824659048e-01,1.24393065344008501e+04,1.65838780679600518e+02
9.13999999999989399e+00,1.27942274395058583e+06,-5.00565738885976560e+06,3.73258186070241686e+06,1.17236515816473371e+02,1.17294856460671809e+02,9.13454441246486226e-02,3.04991480346210301e+03,-1.32055842608697094e+00,6.28823402840074208e-01,9.81108702035651348e+00,7.85564642013006464e-01,5.19111154829165686e-02,-1.63210240672651539e-03,2.32721223403348436e-05,2.27494974061222266e-04,-5.14834909197353795e-05,-9.13454441246486226e-02,3.28385275326678482e+02,9.04594736536711741e-01,6.96776301716930757e+04,2.68335060793550610e+02,-5.51417926445924695e+03,7.75598380278205379e-01,-9.17470146421792742e+04,6.51844924727663366e-02,-2.25681401394249406e+01,-9.32675415249987205e-02,5.05012759360336294e-01,1.24393049048031971e+04,1.65838754026029676e+02
9.15999999999989356e+00,1.27942467489276873e+06,-5.00565547032005992e+06,3.73258375587072084e+06,1.17236492005482276e+02,1.17294844856964232e+02,8.91699158840566497e-02,3.04991299815662205e+03,-1.32055797203453640e+00,6.28823771475688131e-01,9.81108703223062228e+00,7.85564685059181422e-01,5.19169529825369361e-02,-1.63252371536620148e-03,2.33738965680379253e-05,2.21130063731070543e-04,-5.15035985634732798e-05,-8.91699158840566497e-02,3.28385282500055780e+02,9.04594904731850002e-01,6.96776461712823220e+04,2.68335072516784180e+02,-5.51457503047496630e+03,7.75693401869631871e-01,-9.17378289165271271e+04,6.49662549365026265e-02,-2.23664996743355005e+01,-9.24682073177471725e-02,5.05012668471673365e-01,1.24393032836754592e+04,1.65838727802177488e+02
9.17999999999989313e+00,1.27942660584242782e+06,-5.00565355181306880e+06,3.73258565106361127e+06,1.17236468507029855e+02,1.17294833489611364e+02,8.70140986733289878e-02,3.04991123616974801e+03,-1.32055751798202525e+00,6.28824140111226448e-01,9.81108704397138887e+00,7.85564727905284088e-01,5.19226637226466239e-02,-1.63294300807903677e-03,2.34753337289474291e-05,2.14819029615779004e-04,-5.15235294290980429e-05,-8.70140986733289878e-02,3.28385289501306431e+02,9.04595068891139609e-01,6.96776617869615002e+04,2.68335083958716723e+02,-5.51497130956648471e+03,7.75795583516553311e-01,-9.17286385013512336e+04,6.47479719188027852e-02,-2.21639521078832331e+01,-9.17004862635666940e-02,5.05012579148003238e-01,1.24393016711051496e+04,1.65838702005318481e+02
9.19999999999989271e+00,1.27942853679948882e+06,-5.00565163333847467e+06,3.73258754628086090e+06,1.17236445319410535e+02,1.17294822357582319e+02,8.48780018584633922e-02,3.04990951710287482e+03,-1.32055706392943639e+00,6.28824508746690047e-01,9.81108705558002470e+00,7.85564770553243252e-01,5.19282487793188835e-02,-1.63336029137710315e-03,2.35764339967931635e-05,2.08561707513209868e-04,-5.15432914582984318e-05,-8.48780018584633922e-02,3.28385296332014491e+02,9.04595229051719629e-01,6.96776770222634077e+04,2.68335095121936888e+02,-5.51536796848466292e+03,7.75905764967719569e-01,-9.17194450846857799e+04,6.45304887846193109e-02,-2.19622327273609699e+01,-9.09668973419939936e-02,5.05012491378671435e-01,1.24393000671981772e+04,1.65838676632753931e+02
9.21999999999989228e+00,1.27943046776387584e+06,-5.00564971489596367e+06,3.73258944152224250e+06,1.17236422440881967e+02,1.17294811459804166e+02,8.27616326136464409e-02,3.04990784056112170e+03,-1.32055660987676871e+00,6.28824877382080150e-01,9.81108706705775369e+00,7.85564813004820728e-01,5.19337092292790695e-02,-1.63377557177260915e-03,2.36771981326454769e-05,2.02358325259014441e-04,-5.15628930157191779e-05,-8.27616326136464409e-02,3.28385302993748951e+02,9.04595385250374306e-01,6.96776918806871399e+04,2.68335106009008769e+02,-5.51576500760920953e+03,7.76024631426999512e-01,-9.17102496947379841e+04,6.43141948374673089e-02,-2.17598761974804802e+01,-9.02694210548334874e-02,5.05012405152893473e-01,1.24392984720480290e+04,1.65838651681734831e+02
9.23999999999989186e+00,1.27943239873551391e+06,-5.00564779648522194e+06,3.73259133678752929e+06,1.17236399869683737e+02,1.17294800795178702e+02,8.06649950763329571e-02,3.04990620615053922e+03,-1.32055615582402130e+00,6.28825246017397643e-01,9.81108707840578553e+00,7.85564855261598249e-01,5.19390461528136255e-02,-1.63418885575823247e-03,2.37776283022098536e-05,1.96209011891917062e-04,-5.15823428048246355e-05,-8.06649950763329571e-02,3.28385309488075109e+02,9.04595537523806614e-01,6.96777063657239778e+04,2.68335116622490602e+02,-5.51616235217111353e+03,7.76152709946487662e-01,-9.17010537223732390e+04,6.40999516459003632e-02,-2.15572483671239752e+01,-8.96095148894281435e-02,5.05012320459813147e-01,1.24392968857432516e+04,1.65838627149486712e+02
9.25999999999989143e+00,1.27943432971432712e+06,-5.00564587810593750e+06,3.73259323207649402e+06,1.17236377604048684e+02,1.17294790362593716e+02,7.85880904072726594e-02,3.04990461347717792e+03,-1.32055570177119375e+00,6.28825614652643416e-01,9.81108708962532639e+00,7.85564897324975586e-01,5.19442606318077232e-02,-1.63460014978427260e-03,2.38777276321150275e-05,1.90113799070464555e-04,-5.16016497136808418e-05,-7.85880904072726594e-02,3.28385315816558489e+02,9.04595685908719749e-01,6.96777204808653187e+04,2.68335126964940741e+02,-5.51655992842584419e+03,7.76290370548356701e-01,-9.16918585294081422e+04,6.38883205161665940e-02,-2.13547095241083298e+01,-8.89881007481604092e-02,5.05012237288545496e-01,1.24392953083709945e+04,1.65838603033225780e+02
9.27999999999989100e+00,1.27943626070024027e+06,-5.00564395975779556e+06,3.73259512738890946e+06,1.17236355642203563e+02,1.17294780160922983e+02,7.65309169630867814e-02,3.04990306214615703e+03,-1.32055524771828448e+00,6.28825983287818246e-01,9.81108710071760193e+00,7.85564939196169432e-01,5.19493537484950058e-02,-1.63500946024975886e-03,2.39774991754965185e-05,1.84072690294040620e-04,-5.16208228136095411e-05,-7.65309169630867814e-02,3.28385321980768083e+02,9.04595830441899396e-01,6.96777342296103598e+04,2.68335137038923278e+02,-5.51695767420612810e+03,7.76437831355869634e-01,-9.16826654008878249e+04,6.36792555807157989e-02,-2.11523616118029167e+01,-8.84055842860173025e-02,5.05012155628174586e-01,1.24392937400182873e+04,1.65838579330159888e+02
